Unnamed: 0,year,month,region,state,victim_age,victim_sex,victim_race,victim_race_plus_hispanic,victim_ethnicity,weapon_used,victim_offender_split,offenders_relationship_to_victim,offenders_relationship_to_victim_grouping,offender_sex,circumstance,circumstance_grouping,extra_circumstance_info,multiple_victim_count,incident_id,additional_victim,Latitude,Longitude,Coordinate_Source
366390,2017,5,Southeast,AR,25,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Other Arguments,Other Than Felony Type,,0,501569,False,35.196903,-92.531961,State_Centroid
366391,2017,8,Southeast,AR,55,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,rifle,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501570,False,34.680771,-92.53781,State_Centroid
366392,2017,7,Southeast,AR,23,Male,Black,Black,Unknown,handgun,Single Victim/Multiple Offenders,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501572,False,35.049959,-92.205599,State_Centroid
366393,2017,5,Southeast,AR,18,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,False,34.706908,-92.583998,State_Centroid
366394,2017,5,Southeast,AR,21,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,34.81328,-92.581124,State_Centroid
366395,2017,5,Southeast,AR,22,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,35.245746,-92.547746,State_Centroid
366396,2017,5,Southeast,AR,25,Female,Black,Black,Unknown,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,34.722193,-92.485206,State_Centroid
366397,2017,5,Southeast,AR,19,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,35.264061,-92.252334,State_Centroid
366398,2017,5,Southeast,AR,18,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,35.222685,-92.168198,State_Centroid
366399,2017,5,Southeast,AR,19,Male,Black,Black,Not of Hispanic Origin,firearm,Multiple Victims/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501573,True,35.110916,-92.0946,State_Centroid
366400,2017,4,Southeast,AR,26,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501574,False,34.691365,-92.486792,State_Centroid
366401,2017,10,Southeast,AR,28,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Narcotic Drug Laws,Felony Type,,0,501575,False,34.688622,-92.410847,State_Centroid
366402,2017,3,Southeast,AR,21,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,firearm,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501577,False,34.896025,-92.300714,State_Centroid
366403,2017,11,Southeast,AR,53,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Multiple Offenders,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501578,False,35.169143,-92.609288,State_Centroid
366404,2017,8,Southeast,AR,55,Male,White (includes Mexican-Americans),White,Unknown,firearm,Single Victim/Single Offender,stepfather,Within Family,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501579,False,35.004181,-92.105971,State_Centroid
366405,2017,7,Southeast,AR,41,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501580,False,35.135176,-92.631177,State_Centroid
366406,2017,10,Southeast,AR,18,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Female,Felon Killed by Private Citizen,Justifiable Homicide,Felon Killed in Commission of a Crime,0,501581,False,35.038055,-92.099428,State_Centroid
366407,2017,4,Southeast,AR,41,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Robbery,Felony Type,,0,501582,False,35.267282,-92.444691,State_Centroid
366408,2017,9,Southeast,AR,25,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501584,False,34.680891,-92.643864,State_Centroid
366409,2017,3,Southeast,AR,43,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501585,False,34.677678,-92.340218,State_Centroid
366410,2017,8,Southeast,AR,30,Female,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501586,False,35.005494,-92.33542,State_Centroid
366411,2017,7,Southeast,AR,25,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Male,Gangland Killings,Other Than Felony Type,,0,501587,False,34.87713,-92.472455,State_Centroid
366412,2017,10,Southeast,AR,28,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Multiple Offenders,stranger,Offender Not Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501591,False,34.96951,-92.56497,State_Centroid
366413,2017,3,Southeast,AR,22,Male,Black,Black,Unknown,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501592,False,34.963342,-92.602561,State_Centroid
366414,2017,10,Southeast,AR,21,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Male,Narcotic Drug Laws,Felony Type,,0,501593,False,34.830536,-92.494155,State_Centroid
366415,2017,11,Southeast,AR,20,Male,Black,Black,Unknown,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Robbery,Felony Type,,0,501594,False,34.755379,-92.45346,State_Centroid
366416,2017,11,Southeast,AR,53,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Other Arguments,Other Than Felony Type,,0,501595,False,34.84817,-92.573221,State_Centroid
366417,2017,10,Southeast,AR,44,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501596,False,35.246498,-92.561121,State_Centroid
366418,2017,1,Southeast,AR,71,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,rifle,Single Victim/Single Offender,mother,Within Family,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501597,False,34.915303,-92.658195,State_Centroid
366419,2017,6,Southeast,AR,21,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,brother,Within Family,Male,Other Negligent Handling of Gun Which Results in Death of Another,Manslaughter by Negligent Circumstances,,0,501598,False,34.930339,-92.22462,State_Centroid
366420,2017,6,Southeast,AR,18,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,firearm,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Male,Narcotic Drug Laws,Felony Type,,0,501600,False,35.153174,-92.383372,State_Centroid
366421,2017,1,Southeast,AR,20,Male,Black,Black,Unknown,handgun,Single Victim/Multiple Offenders,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,0,501601,False,35.039221,-92.225285,State_Centroid
366422,2017,8,Southeast,AR,29,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,0,501602,False,35.214126,-92.290071,State_Centroid
366423,2017,12,Southeast,AR,60,Female,White (includes Mexican-Americans),White,Unknown,handgun,Multiple Victims/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501603,False,34.846395,-92.575826,State_Centroid
366424,2017,12,Southeast,AR,46,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Multiple Victims/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501603,True,35.001822,-92.136761,State_Centroid
366425,2017,12,Southeast,AR,40,Male,White (includes Mexican-Americans),White,Unknown,handgun,Multiple Victims/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501603,True,34.729753,-92.37361,State_Centroid
366426,2017,7,Southeast,AR,37,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501605,False,34.960051,-92.394091,State_Centroid
366427,2017,4,Southeast,AR,32,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501606,False,35.258812,-92.302268,State_Centroid
366428,2017,8,Southeast,AR,40,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,501609,False,34.941415,-92.116284,State_Centroid
366429,2017,3,Southeast,AR,54,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Female,Other Negligent Handling of Gun Which Results in Death of Another,Manslaughter by Negligent Circumstances,,0,501610,False,34.919503,-92.31394,State_Centroid
366430,2017,1,Southeast,AR,52,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,rifle,Multiple Victims/Single Offender,ex-wife,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,1,501612,False,35.159254,-92.151992,State_Centroid
366431,2017,1,Southeast,AR,19,Male,White (includes Mexican-Americans),White,Unknown,rifle,Multiple Victims/Single Offender,unknown,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,1,501612,True,35.021588,-92.62195,State_Centroid
366432,2017,1,Southeast,AR,51,Male,White (includes Mexican-Americans),White,Unknown,rifle,Multiple Victims/Single Offender,unknown,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,1,501612,True,34.856074,-92.59882,State_Centroid
366433,2017,6,Southeast,AR,41,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,other - known to victim,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,501617,False,35.070007,-92.186463,State_Centroid
366434,2017,10,Southeast,AR,12,Male,Black,Black,Not of Hispanic Origin,rifle,Single Victim/Single Offender,brother,Within Family,Male,Children Playing With Gun,Manslaughter by Negligent Circumstances,,0,501618,False,34.722859,-92.387933,State_Centroid
366435,2017,5,Southeast,AR,37,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Other Arguments,Other Than Felony Type,,0,501620,False,34.703986,-92.400999,State_Centroid
366436,2017,10,Southeast,AR,18,Male,Black,Black,Not of Hispanic Origin,rifle,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501621,False,34.954506,-92.385457,State_Centroid
366437,2017,3,Southeast,AR,30,Male,Black,Black,Unknown,firearm,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501623,False,35.225463,-92.644641,State_Centroid
366438,2017,3,Southeast,AR,28,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,501624,False,34.970052,-92.556572,State_Centroid
366439,2017,3,Southeast,AR,18,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,501625,False,35.18919,-92.546559,State_Centroid
366440,2017,3,Southeast,AR,47,Male,Black,Black,Not of Hispanic Origin,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Other Arguments,Other Than Felony Type,,0,501626,False,34.936306,-92.452414,State_Centroid
366441,2017,2,Southeast,AR,30,Male,Black,Black,Not of Hispanic Origin,rifle,Single Victim/Single Offender,unknown,Unknown Relationship,Unknown,Other (Other Than Felony Type),Other Than Felony Type,,0,501627,False,35.179848,-92.086064,State_Centroid
366442,2017,11,Southeast,AR,28,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Multiple Offenders,unknown,Unknown Relationship,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,501629,False,35.216596,-92.509456,State_Centroid
366443,2017,11,Southeast,AR,38,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Unknown,Other (Other Than Felony Type),Other Than Felony Type,,0,501630,False,34.955604,-92.517029,State_Centroid
366444,2017,11,Southeast,AR,46,Male,Black,Black,Not of Hispanic Origin,firearm,Single Victim/Single Offender,unknown,Unknown Relationship,Unknown,Other (Other Than Felony Type),Other Than Felony Type,,0,501631,False,35.220726,-92.343168,State_Centroid
366445,2017,7,Southeast,AR,,Female,White (includes Mexican-Americans),White,Unknown,handgun,Multiple Victims/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,501632,False,35.26752,-92.267156,State_Centroid
