Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Coordinate_Display,Google_Maps_Link,Latitude,Longitude,Geocoding Match,Matched Address
2201535,"December 31, 2021",Maryland,Capitol Heights,Cindy Ln,0,4,0,0,0,,Cindy Ln,,,,No_Match,
2201716,"December 31, 2021",Mississippi,Gulfport,1200 block of Lewis Ave,4,3,0,0,6,,"30.361468, -89.128765","https://www.google.com/maps?q=30.361468220659,-89.12876503645",30.361468220659,-89.12876503645,Match,"1200 LEWIS AVE, GULFPORT, MS, 39501"
2201216,"December 31, 2021",California,Los Angeles,10211 S. Avalon Blvd,0,6,0,0,0,,"33.943617, -118.265159","https://www.google.com/maps?q=33.943616648435,-118.265159200138",33.943616648435,-118.265159200138,Match,"10211 AVALON BLVD, LOS ANGELES, CA, 90003"
2200968,"December 30, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,0,6,0,1,1,,"40.030233, -75.165596","https://www.google.com/maps?q=40.030233300208,-75.165596254568",40.030233300208,-75.165596254568,Match,"5100 GERMANTOWN AVE, PHILADELPHIA, PA, 19144"
2201052,"December 30, 2021",Missouri,Kirksville,700 block of E Dodson St,3,1,0,0,2,,700 block of E Dodson St,,,,No_Match,
2198521,"December 27, 2021",Colorado,Denver,56 Broadway,5,2,1,0,0,,"39.717404, -104.987431","https://www.google.com/maps?q=39.717404288167,-104.987430907875",39.717404288167,-104.987430907875,Match,"56 BROADWAY, DENVER, CO, 80203"
2200720,"December 27, 2021",Alabama,Mobile,3606 Moffett Rd,1,3,0,0,0,,"30.708722, -88.124879","https://www.google.com/maps?q=30.708722360741,-88.124878698172",30.708722360741,-88.124878698172,Match,"3606 MOFFETT RD, MOBILE, AL, 36618"
2198014,"December 27, 2021",Ohio,Youngstown,2626 Tyrell Ave,1,3,0,0,2,,"41.120833, -80.698940","https://www.google.com/maps?q=41.120833451655,-80.698939701465",41.120833451655,-80.698939701465,Match,"2626 TYRELL AVE, YOUNGSTOWN, OH, 44509"
2197391,"December 26, 2021",Texas,Garland,730 W Walnut St,3,1,0,0,1,,"32.916105, -96.639432","https://www.google.com/maps?q=32.916104934526,-96.639431703324",32.916104934526,-96.639431703324,Match,"730 W WALNUT ST, GARLAND, TX, 75040"
2198071,"December 26, 2021",New York,Buffalo,1300 block of Jefferson Ave,0,4,0,0,0,,"42.910645, -78.854061","https://www.google.com/maps?q=42.910644818592,-78.854061076064",42.910644818592,-78.854061076064,Match,"1300 JEFFERSON AVE, BUFFALO, NY, 14208"
2197178,"December 26, 2021",Virginia,Clear Brook,I-81 and Visitor Center Loop,0,4,1,0,0,,I-81 and Visitor Center Loop,,,,No_Match,
2197421,"December 26, 2021",Mississippi,Fayette,225 Community Dr,1,6,0,0,1,,225 Community Dr,,,,No_Match,
2197328,"December 26, 2021",Pennsylvania,Philadelphia,800 block of W Clearfield St,0,4,0,0,0,,"39.998736, -75.143871","https://www.google.com/maps?q=39.998736435496,-75.143871264484",39.998736435496,-75.143871264484,Match,"800 W CLEARFIELD ST, PHILADELPHIA, PA, 19133"
2196827,"December 25, 2021",Louisiana,Lafayette,2106 NW Evangeline Trwy,0,4,0,0,0,,2106 NW Evangeline Trwy,,,,Tie,
2196434,"December 24, 2021",Georgia,Roswell,401 Huntington Dr,1,3,0,0,1,,"34.040030, -84.326499","https://www.google.com/maps?q=34.040029671971,-84.326499402078",34.040029671971,-84.326499402078,Match,"401 HUNTINGTON DR, ROSWELL, GA, 30076"
2196839,"December 24, 2021",New York,Brooklyn,1031 Nostrand Ave,0,4,0,0,0,,"40.663187, -73.950823","https://www.google.com/maps?q=40.663187353729,-73.95082317892",40.663187353729,-73.95082317892,Match,"1031 NOSTRAND AVE, BROOKLYN, NY, 11225"
2196267,"December 24, 2021",Pennsylvania,Pittsburgh (Swissvale),7300 block of Schoyer Ave,0,5,0,1,1,,"40.422990, -79.893195","https://www.google.com/maps?q=40.422990475997,-79.893194677441",40.422990475997,-79.893194677441,Match,"7300 SCHOYER AVE, PITTSBURGH, PA, 15218"
2193049,"December 19, 2021",Illinois,Lovejoy (Brooklyn),213 Madison St,1,3,0,0,0,,"38.657570, -90.169886","https://www.google.com/maps?q=38.657569647015,-90.169885781409",38.657569647015,-90.169885781409,Match,"213 MADISON ST, BROOKLYN, IL, 62059"
2192046,"December 17, 2021",Maryland,Baltimore,1300 block of W North Ave,1,4,0,0,1,,"39.280468, -76.597608","https://www.google.com/maps?q=39.280467550017,-76.597607945007",39.280467550017,-76.597607945007,Match,"1300 BLOCK ST, BALTIMORE, MD, 21231"
2191683,"December 17, 2021",Virginia,Portsmouth,4105 Portsmouth Blvd,0,4,0,0,0,,"36.815923, -76.354189","https://www.google.com/maps?q=36.815923263765,-76.354188661833",36.815923263765,-76.354188661833,Match,"4105 PORTSMOUTH BLVD, PORTSMOUTH, VA, 23701"
2191752,"December 17, 2021",Maryland,Baltimore,600 block of Laurens St,1,3,0,0,1,,"39.304343, -76.635697","https://www.google.com/maps?q=39.304342807285,-76.635696517286",39.304342807285,-76.635696517286,Match,"600 LAURENS ST, BALTIMORE, MD, 21217"
2188999,"December 13, 2021",California,Fresno,E Normal Ave and Mayfair Dr S,0,4,0,0,0,,"36.765976, -119.769323","https://www.google.com/maps?q=36.765975958924,-119.769323308806",36.765975958924,-119.769323308806,Match,"E NORMAL AVE & MAYFAIR DR S, FRESNO, CA, 93703"
2188260,"December 13, 2021",North Carolina,Durham,Eugene St and Mathison St,2,4,0,0,1,,"35.979716, -78.889088","https://www.google.com/maps?q=35.979715887479,-78.889087804606",35.979715887479,-78.889087804606,Match,"EUGENE ST & MATHISON ST, DURHAM, NC, 27701"
2188843,"December 13, 2021",Pennsylvania,Philadelphia,3400 block of Emerald St,0,4,0,0,0,,"39.996765, -75.106599","https://www.google.com/maps?q=39.99676457145,-75.106598797746",39.99676457145,-75.106598797746,Match,"3400 EMERALD ST, PHILADELPHIA, PA, 19134"
2187939,"December 12, 2021",Mississippi,Bolton,6274 W Northside Dr,0,6,0,0,0,,"32.383705, -90.413329","https://www.google.com/maps?q=32.383704503238,-90.413329042602",32.383704503238,-90.413329042602,Match,"6274 W NORTHSIDE DR, BOLTON, MS, 39041"
2190367,"December 12, 2021",Florida,Tampa,Alaska Ave,0,5,0,0,1,,Alaska Ave,,,,No_Match,
2187990,"December 12, 2021",Texas,Baytown,1403 N Market Loop,1,13,0,0,0,,"29.786900, -95.033423","https://www.google.com/maps?q=29.78689996949,-95.033423439657",29.78689996949,-95.033423439657,Match,"1403 N MARKET LOOP, BAYTOWN, TX, 77521"
2188066,"December 12, 2021",Virginia,Woodbridge,13989 Jefferson Davis Hwy,0,4,0,0,0,,"38.650683, -77.258746","https://www.google.com/maps?q=38.650683083514,-77.258745725576",38.650683083514,-77.258745725576,Match,"13989 JEFFERSON DAVIS HWY, WOODBRIDGE, VA, 22191"
2187027,"December 11, 2021",Illinois,River Grove,3111 River Rd,1,3,0,0,0,,"41.935592, -87.849905","https://www.google.com/maps?q=41.935592305714,-87.849904715856",41.935592305714,-87.849904715856,Match,"3111 RIVER RD, RIVER GROVE, IL, 60171"
2186517,"December 10, 2021",Michigan,Lansing,Miller Rd and Cedar St,1,3,0,0,1,,"42.669289, -84.544060","https://www.google.com/maps?q=42.66928884279,-84.544060097117",42.66928884279,-84.544060097117,Match,"E MILLER RD & S CEDAR ST, LANSING, MI, 48911"
2187077,"December 10, 2021",Florida,Orlando,Jefferson St and Garden Ave,0,5,0,0,0,,"28.544791, -81.390484","https://www.google.com/maps?q=28.544790656323,-81.39048438809",28.544790656323,-81.39048438809,Match,"W JEFFERSON ST & GARDEN AVE, ORLANDO, FL, 32805"
2186696,"December 10, 2021",North Carolina,Charlotte,3100 block of Marney Ave,0,5,0,0,1,,"35.195973, -80.805981","https://www.google.com/maps?q=35.195972905616,-80.805980689969",35.195972905616,-80.805980689969,Match,"3100 MARNEY AVE, CHARLOTTE, NC, 28205"
2186858,"December 9, 2021",Maryland,Capitol Heights,6700 Walker Mill Rd,0,4,0,0,0,,"38.867297, -76.892325","https://www.google.com/maps?q=38.867297055164,-76.892325110391",38.867297055164,-76.892325110391,Match,"6700 WALKER MILL RD, CAPITOL HEIGHTS, MD, 20743"
2186246,"December 9, 2021",Wisconsin,Beloit,1900 block of Porter Ave,1,5,0,0,0,,"42.525428, -89.020839","https://www.google.com/maps?q=42.525428060816,-89.020839129326",42.525428060816,-89.020839129326,Match,"1900 PORTER AVE, BELOIT, WI, 53511"
2183667,"December 6, 2021",Pennsylvania,Philadelphia,1500 block of N 29th St,0,4,0,0,0,,"39.979021, -75.182586","https://www.google.com/maps?q=39.979020895626,-75.182585628213",39.979020895626,-75.182585628213,Match,"1500 N 29TH ST, PHILADELPHIA, PA, 19121"
2182789,"December 5, 2021",Michigan,Detroit,5200 block of Marlborough St,2,2,0,0,0,,"42.397629, -82.958581","https://www.google.com/maps?q=42.397628520008,-82.958580770059",42.397628520008,-82.958580770059,Match,"5200 MARLBOROUGH ST, DETROIT, MI, 48224"
2183120,"December 5, 2021",Texas,El Paso,2910 Tularosa Ave,1,3,0,0,1,,"31.782680, -106.461232","https://www.google.com/maps?q=31.782680330889,-106.4612323339",31.782680330889,-106.4612323339,Match,"2910 TULAROSA AVE, EL PASO, TX, 79903"
2181840,"December 3, 2021",Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,0,0,1,,"35.042839, -90.025179","https://www.google.com/maps?q=35.042839275611,-90.025178787424",35.042839275611,-90.025178787424,Match,"3885 ELVIS PRESLEY BLVD, MEMPHIS, TN, 38116"
2181096,"December 2, 2021",North Carolina,Elizabeth City,Perry St and Jordan St,3,3,0,0,2,,"36.290225, -76.224306","https://www.google.com/maps?q=36.290224728909,-76.224305602272",36.290224728909,-76.224305602272,Match,"PERRY ST & JORDAN ST, ELIZABETH CITY, NC, 27909"
2178487,"November 30, 2021",Michigan,Oxford,745 N Oxford Rd,4,7,0,0,1,,745 N Oxford Rd,,,,No_Match,
2179099,"November 30, 2021",Georgia,Rex,3600 block of Jervis Court,3,2,1,0,0,,"33.565667, -84.271263","https://www.google.com/maps?q=33.565666944085,-84.271262855923",33.565666944085,-84.271262855923,Match,"3600 JERVIS CT, REX, GA, 30273"
2177268,"November 28, 2021",Pennsylvania,Philadelphia,1300 block of S 50th St,0,4,0,0,0,,"39.940948, -75.215127","https://www.google.com/maps?q=39.940947992204,-75.215126948658",39.940947992204,-75.215126948658,Match,"1300 S 50TH ST, PHILADELPHIA, PA, 19143"
2176922,"November 28, 2021",Maryland,Baltimore,1300 block of North Montford Ave,0,7,0,0,0,,"39.305836, -76.584253","https://www.google.com/maps?q=39.305836357622,-76.584252614867",39.305836357622,-76.584252614867,Match,"1300 N MONTFORD AVE, BALTIMORE, MD, 21213"
2177300,"November 28, 2021",Illinois,Evanston,1950 Green Bay Rd,1,4,0,0,0,,1950 Green Bay Rd,,,,No_Match,
2176653,"November 28, 2021",Colorado,Aurora,1500 block of Dayton St,0,5,0,0,0,,"39.740271, -104.875151","https://www.google.com/maps?q=39.740270868635,-104.875151406407",39.740270868635,-104.875151406407,Match,"1500 DAYTON ST, AURORA, CO, 80010"
2177416,"November 28, 2021",California,Lancaster,3500 block of Garnet Ln,5,0,0,0,1,,"34.687018, -118.067254","https://www.google.com/maps?q=34.687018343286,-118.067254149721",34.687018343286,-118.067254149721,Match,"3500 GARNET LN, LANCASTER, CA, 93535"
2176667,"November 27, 2021",New Jersey,Newark,900 block of Bergen St,1,3,0,0,0,,"40.712833, -74.204177","https://www.google.com/maps?q=40.712833265842,-74.204177092639",40.712833265842,-74.204177092639,Match,"900 BERGEN ST, NEWARK, NJ, 07112"
2176058,"November 26, 2021",Tennessee,Nashville,2815 Torbett St,2,4,1,0,1,,"36.157927, -86.818909","https://www.google.com/maps?q=36.157926628652,-86.818908956299",36.157926628652,-86.818908956299,Match,"2815 TORBETT ST, NASHVILLE, TN, 37209"
2175329,"November 25, 2021",Texas,San Antonio,4000 block of Sunrise Creek Dr,3,1,0,0,0,,"29.461679, -98.365339","https://www.google.com/maps?q=29.461679226445,-98.365339308884",29.461679226445,-98.365339308884,Match,"4000 SUNRISE CREEK DR, SAN ANTONIO, TX, 78244"
2265367,"November 25, 2021",New York,Rochester,Denver St and Grand Ave,1,3,0,0,4,,"43.164747, -77.569701","https://www.google.com/maps?q=43.164747420912,-77.56970123743",43.164747420912,-77.56970123743,Match,"DENVER ST & GRAND AVE, ROCHESTER, NY, 14609"
2175615,"November 25, 2021",South Carolina,Green Sea,Long Branch Swamp Rd,0,4,0,0,0,,Long Branch Swamp Rd,,,,No_Match,
2173531,"November 23, 2021",Florida,Lehigh Acres,Cervantes St,0,4,0,0,0,,Cervantes St,,,,No_Match,
2174033,"November 23, 2021",Texas,Marshall,700 block of Cross St,1,3,0,0,1,,"32.528392, -94.360785","https://www.google.com/maps?q=32.52839245075,-94.360784665727",32.52839245075,-94.360784665727,Match,"700 CROSS ST, MARSHALL, TX, 75670"
2174685,"November 22, 2021",North Carolina,Warsaw,101 Matthews St,2,2,0,0,0,,"35.005529, -78.098237","https://www.google.com/maps?q=35.00552940459,-78.098236756413",35.00552940459,-78.098236756413,Match,"101 MATTHEWS ST, WARSAW, NC, 28398"
2172178,"November 21, 2021",New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,0,0,2,,"40.858669, -74.135168","https://www.google.com/maps?q=40.858668719631,-74.135167501225",40.858668719631,-74.135167501225,Match,"HOWE AVE & LAFAYETTE AVE, PASSAIC, NJ, 07055"
2172657,"November 21, 2021",Louisiana,Baton Rouge,4888 Plank Rd,1,4,0,0,1,,"30.494358, -91.154893","https://www.google.com/maps?q=30.494357970181,-91.154892601946",30.494357970181,-91.154892601946,Match,"4888 PLANK RD, BATON ROUGE, LA, 70805"
2171568,"November 20, 2021",California,Fresno,3665 N Pleasant Ave,2,2,0,0,0,,"36.783932, -119.839964","https://www.google.com/maps?q=36.783932255194,-119.839963817515",36.783932255194,-119.839963817515,Match,"3665 N PLEASANT AVE, FRESNO, CA, 93705"
2172018,"November 20, 2021",Illinois,Berwyn,6802 W 26th St,0,4,0,0,0,,"41.843203, -87.793301","https://www.google.com/maps?q=41.843202865769,-87.793300699117",41.843202865769,-87.793300699117,Match,"6802 26TH ST, BERWYN, IL, 60402"
2169719,"November 17, 2021",Illinois,East Saint Louis,8300 block of State St,1,3,0,0,0,,"38.592209, -90.066204","https://www.google.com/maps?q=38.59220932745,-90.066204380102",38.59220932745,-90.066204380102,Match,"8300 STATE ST, EAST SAINT LOUIS, IL, 62203"
2170140,"November 17, 2021",New York,Newburgh,William St and Carson Ave,0,4,0,0,1,,"41.494105, -74.016534","https://www.google.com/maps?q=41.49410459238,-74.016533999704",41.49410459238,-74.016533999704,Match,"WILLIAM ST & CARSON AVE, NEWBURGH, NY, 12550"
2169494,"November 17, 2021",New York,Bronx,815 Burke Ave,1,3,0,0,0,,"40.871424, -73.862829","https://www.google.com/maps?q=40.871424404105,-73.862829074152",40.871424404105,-73.862829074152,Match,"815 BURKE AVE, BRONX, NY, 10467"
2168989,"November 17, 2021",Illinois,Chicago,1240 W Randolph St,0,4,0,0,0,,"41.884395, -87.658170","https://www.google.com/maps?q=41.884394861256,-87.658169861937",41.884394861256,-87.658169861937,Match,"1240 RANDOLPH ST, CHICAGO, IL, 60607"
2167778,"November 15, 2021",New York,New York (Manhattan),101 W 141st St,0,4,0,0,0,,"40.818139, -73.938506","https://www.google.com/maps?q=40.818138667166,-73.93850631677",40.818138667166,-73.93850631677,Match,"101 W 141ST ST, NEW YORK, NY, 10030"
2167297,"November 15, 2021",Colorado,Aurora,1200 Nome St,0,6,0,0,4,,"39.734717, -104.851724","https://www.google.com/maps?q=39.734717246808,-104.851723619646",39.734717246808,-104.851723619646,Match,"1200 NOME ST, AURORA, CO, 80010"
2166673,"November 14, 2021",Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,0,0,0,,"39.991099, -75.132023","https://www.google.com/maps?q=39.991099047511,-75.132023367717",39.991099047511,-75.132023367717,Match,"2700 N HOWARD ST, PHILADELPHIA, PA, 19133"
2166768,"November 14, 2021",Missouri,Columbia,19 N 5th St,0,5,1,0,1,,"38.952305, -92.331870","https://www.google.com/maps?q=38.952304889504,-92.331870252069",38.952304889504,-92.331870252069,Match,"19 N 5TH ST, COLUMBIA, MO, 65201"
2166817,"November 14, 2021",Alabama,Troy,803 US-231 S,1,5,0,0,2,,803 US-231 S,,,,No_Match,
2166953,"November 14, 2021",Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1,,"42.626232, -121.865474","https://www.google.com/maps?q=42.626232068317,-121.865473998901",42.626232068317,-121.865473998901,Match,"990 BRONCO LN, CHILOQUIN, OR, 97624"
2166055,"November 13, 2021",North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,0,4,0,0,1,,"36.086724, -80.256832","https://www.google.com/maps?q=36.086724331277,-80.256831842708",36.086724331277,-80.256831842708,Match,"400 GREGORY ST, WINSTON SALEM, NC, 27101"
2167889,"November 13, 2021",Louisiana,Houma,100 block of Emma St,0,4,0,0,2,,"29.591525, -90.703708","https://www.google.com/maps?q=29.591525038808,-90.703708498127",29.591525038808,-90.703708498127,Match,"100 EMMA ST, HOUMA, LA, 70363"
2165600,"November 12, 2021",Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4,,"37.542174, -77.399297","https://www.google.com/maps?q=37.542173706384,-77.39929696761",37.542173706384,-77.39929696761,Match,"3050 NINE MILE RD, RICHMOND, VA, 23223"
2165535,"November 12, 2021",Alabama,Birmingham,1100 block of 33rd St SW,2,2,0,0,1,,"33.473597, -86.885891","https://www.google.com/maps?q=33.473597421124,-86.885890754462",33.473597421124,-86.885890754462,Match,"1100 33RD ST SW, BIRMINGHAM, AL, 35221"
2163306,"November 9, 2021",New York,Rochester,Clifton St and Jefferson Ave,0,4,0,0,0,,"43.149816, -77.629029","https://www.google.com/maps?q=43.149816426151,-77.629029219586",43.149816426151,-77.629029219586,Match,"CLIFTON ST & JEFFERSON AVE, ROCHESTER, NY, 14611"
2163772,"November 9, 2021",Louisiana,Hahnville (Killona),160 Killona Dr,1,4,0,0,1,,"30.004538, -90.484476","https://www.google.com/maps?q=30.00453840389,-90.48447637072",30.00453840389,-90.48447637072,Match,"160 KILLONA DR, HAHNVILLE, LA, 70057"
2163617,"November 9, 2021",South Dakota,Scotland,710 2nd St,3,2,0,0,1,,"43.148423, -97.718998","https://www.google.com/maps?q=43.148422557358,-97.718997512712",43.148422557358,-97.718997512712,Match,"710 2ND ST, SCOTLAND, SD, 57059"
2162196,"November 8, 2021",Texas,Victoria,10700 FM 236,3,1,0,0,1,,"28.885534, -97.175304","https://www.google.com/maps?q=28.885533942748,-97.17530362632",28.885533942748,-97.17530362632,Match,"10700 FM 236, VICTORIA, TX, 77905"
2162269,"November 8, 2021",Pennsylvania,Philadelphia,200 block of E Louden St,0,4,0,0,0,,"40.022801, -75.122031","https://www.google.com/maps?q=40.022800549206,-75.122031216256",40.022800549206,-75.122031216256,Match,"200 E LOUDEN ST, PHILADELPHIA, PA, 19120"
2161323,"November 7, 2021",Wisconsin,Kenosha,625 57th St,1,3,0,0,0,,"42.584063, -87.818729","https://www.google.com/maps?q=42.584063190486,-87.81872904076",42.584063190486,-87.81872904076,Match,"625 57TH ST, KENOSHA, WI, 53140"
2161116,"November 6, 2021",California,Oakley,33 Malicoat Ave,2,2,0,0,1,,"37.976579, -121.695059","https://www.google.com/maps?q=37.976579258093,-121.695059272127",37.976579258093,-121.695059272127,Match,"33 MALICOAT AVE, OAKLEY, CA, 94561"
2160608,"November 6, 2021",Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2,,"32.541483, -94.363201","https://www.google.com/maps?q=32.541483372602,-94.363200785532",32.541483372602,-94.363200785532,Match,"510 S ALAMO BLVD, MARSHALL, TX, 75670"
2161078,"November 6, 2021",California,Highland,26998 3rd St,0,4,0,0,0,,"34.106511, -117.215287","https://www.google.com/maps?q=34.106510958275,-117.215287282127",34.106510958275,-117.215287282127,Match,"26998 3RD ST, HIGHLAND, CA, 92346"
2160838,"November 5, 2021",California,Oakland,8400 block of International Blvd,1,3,0,0,0,,"37.754419, -122.177749","https://www.google.com/maps?q=37.754419245293,-122.177748841076",37.754419245293,-122.177748841076,Match,"8400 INTERNATIONAL BLVD, OAKLAND, CA, 94621"
2158417,"November 3, 2021",Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1,,"36.856168, -76.283697","https://www.google.com/maps?q=36.856167912889,-76.283696584509",36.856167912889,-76.283696584509,Match,"821 WHITAKER LN, NORFOLK, VA, 23510"
2158524,"November 3, 2021",Iowa,Des Moines,11300 block of E 15th St,0,4,0,0,0,,11300 block of E 15th St,,,,No_Match,
2157991,"November 2, 2021",Alabama,Mobile,4120 Government Blvd,0,4,0,0,1,,"30.634860, -88.144044","https://www.google.com/maps?q=30.634860175121,-88.14404443163",30.634860175121,-88.14404443163,Match,"4120 GOVERNMENT BLVD, MOBILE, AL, 36693"
2157206,"November 1, 2021",Texas,San Antonio,1900 block of W Laurel St,0,4,0,0,0,,"29.443939, -98.525125","https://www.google.com/maps?q=29.443938923709,-98.525125476268",29.443938923709,-98.525125476268,Match,"1900 W LAUREL ST, SAN ANTONIO, TX, 78201"
2156175,"November 1, 2021",Florida,Orlando,N Orange Ave and Wall St,0,4,0,0,1,,"28.542622, -81.379041","https://www.google.com/maps?q=28.542621656546,-81.379040891494",28.542621656546,-81.379040891494,Match,"N ORANGE AVE & WALL ST, ORLANDO, FL, 32801"
2155369,"October 31, 2021",Kentucky,Louisville,6210 Shepherdsville Rd,2,2,0,0,0,,"38.158949, -85.659997","https://www.google.com/maps?q=38.158948821698,-85.659997016229",38.158948821698,-85.659997016229,Match,"6210 SHEPHERDSVILLE RD, LOUISVILLE, KY, 40228"
2155428,"October 31, 2021",Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,0,0,0,,"41.534223, -87.708425","https://www.google.com/maps?q=41.534222773625,-87.708424771562",41.534222773625,-87.708424771562,Match,"3800 BALLANTRAE WAY, FLOSSMOOR, IL, 60422"
2155282,"October 31, 2021",Texas,Houston,1909 Schilder Dr,1,3,0,0,0,,"29.855376, -95.354492","https://www.google.com/maps?q=29.855376431386,-95.35449249557",29.855376431386,-95.35449249557,Match,"1909 SCHILDER DR, HOUSTON, TX, 77093"
2156001,"October 31, 2021",Texas,Fort Worth,3700 block of Lebow St,1,3,0,0,2,,"32.810464, -97.329884","https://www.google.com/maps?q=32.81046369133,-97.329883588455",32.81046369133,-97.329883588455,Match,"3700 LEBOW ST, FORT WORTH, TX, 76106"
2155517,"October 31, 2021",Colorado,Littleton (Lakewood),6200 block of W Alameda Ave,2,2,0,0,0,,"39.711085, -105.065961","https://www.google.com/maps?q=39.711085338907,-105.065961469387",39.711085338907,-105.065961469387,Match,"6200 W ALAMEDA AVE, LAKEWOOD, CO, 80226"
2155329,"October 31, 2021",Illinois,Joliet,1018 E Jackson St,3,11,0,0,4,,"41.530694, -88.056190","https://www.google.com/maps?q=41.530693863477,-88.056190394669",41.530693863477,-88.056190394669,Match,"1018 E JACKSON ST, JOLIET, IL, 60432"
2154422,"October 30, 2021",Illinois,Decatur,1100 block of N Union St,0,4,0,0,0,,"39.852393, -88.959034","https://www.google.com/maps?q=39.852392677405,-88.95903449112",39.852392677405,-88.95903449112,Match,"1100 N UNION ST, DECATUR, IL, 62522"
2154441,"October 30, 2021",Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,0,4,0,0,0,,"35.594670, -97.656256","https://www.google.com/maps?q=35.594669789739,-97.656256065408",35.594669789739,-97.656256065408,Match,"NW 122ND ST & N COUNCIL RD, OKLAHOMA CITY, OK, 73142"
2154851,"October 30, 2021",California,Gilroy,400 block of Las Animas Ave,2,2,0,0,1,,"37.031372, -121.574445","https://www.google.com/maps?q=37.031371651441,-121.57444546712",37.031371651441,-121.57444546712,Match,"400 LAS ANIMAS AVE, GILROY, CA, 95020"
2154873,"October 30, 2021",California,Sacramento,5560 Palm Ave,2,5,0,0,1,,"38.667923, -121.336009","https://www.google.com/maps?q=38.667922855646,-121.336008997083",38.667922855646,-121.336008997083,Match,"5560 PALM AVE, SACRAMENTO, CA, 95841"
2155172,"October 30, 2021",Florida,Saint Petersburg,1079 62nd Ave S,1,4,0,0,1,,"27.712173, -82.648821","https://www.google.com/maps?q=27.712173180171,-82.648821432508",27.712173180171,-82.648821432508,Match,"1079 62ND AVE S, SAINT PETERSBURG, FL, 33705"
2155001,"October 30, 2021",Texas,Texarkana,2315 Texas Blvd,1,9,0,0,2,,"33.438881, -94.053233","https://www.google.com/maps?q=33.438880510906,-94.053232538143",33.438880510906,-94.053232538143,Match,"2315 TEXAS BLVD, TEXARKANA, TX, 75501"
2154283,"October 29, 2021",New York,Poughkeepsie,32 Cannon St,0,5,0,0,2,,"41.702259, -73.927706","https://www.google.com/maps?q=41.702258597868,-73.927705508267",41.702258597868,-73.927705508267,Match,"32 CANNON ST, POUGHKEEPSIE, NY, 12601"
2155826,"October 29, 2021",Michigan,Kalamazoo,3082 S 9th St,0,4,0,0,0,,"42.261283, -85.677634","https://www.google.com/maps?q=42.261282540627,-85.677633623857",42.261282540627,-85.677633623857,Match,"3082 S 9TH ST, KALAMAZOO, MI, 49009"
2153285,"October 28, 2021",Nevada,Las Vegas,3900 block of E Cheyenne Ave,0,4,0,0,0,,"36.217744, -115.089244","https://www.google.com/maps?q=36.217744004133,-115.089244155315",36.217744004133,-115.089244155315,Match,"3900 E CHEYENNE AVE, LAS VEGAS, NV, 89115"
2153779,"October 28, 2021",Tennessee,Nashville,210 N 9th St,1,3,0,0,0,,"36.178717, -86.757825","https://www.google.com/maps?q=36.178716749269,-86.75782530643",36.178716749269,-86.75782530643,Match,"210 N 9TH ST, NASHVILLE, TN, 37206"
2150274,"October 25, 2021",Idaho,Boise,350 N Milwaukee St,2,3,1,0,0,,"43.610187, -116.284404","https://www.google.com/maps?q=43.610187357788,-116.284404108416",43.610187357788,-116.284404108416,Match,"350 N MILWAUKEE ST, BOISE, ID, 83704"
2150037,"October 24, 2021",Mississippi,Crenshaw,413 Jones St,2,3,0,0,2,,"34.505889, -90.198551","https://www.google.com/maps?q=34.505888646662,-90.198551453327",34.505888646662,-90.198551453327,Match,"413 JONES ST, CRENSHAW, MS, 38621"
2154085,"October 24, 2021",California,Gonzales,Foletta Rd,2,2,0,0,2,,Foletta Rd,,,,No_Match,
2148921,"October 23, 2021",South Carolina,Florence,811 S Irby St,0,6,0,0,0,,"34.183413, -79.767275","https://www.google.com/maps?q=34.183412661763,-79.767275147121",34.183412661763,-79.767275147121,Match,"811 S IRBY ST, FLORENCE, SC, 29501"
2148891,"October 23, 2021",California,Ontario,700 block of E Bonnie Brae Ct,1,4,0,0,2,,"34.082443, -117.641376","https://www.google.com/maps?q=34.082442810867,-117.641375733879",34.082442810867,-117.641375733879,Match,"700 E BONNIE BRAE CT, ONTARIO, CA, 91764"
2148633,"October 23, 2021",Georgia,Fort Valley,603 Carver Dr,1,7,0,0,0,,"32.539407, -83.893272","https://www.google.com/maps?q=32.539407310336,-83.893271510596",32.539407310336,-83.893271510596,Match,"603 CARVER DR, FORT VALLEY, GA, 31030"
2148282,"October 22, 2021",Illinois,Chicago,7901 S Cottage Grove Ave,0,5,0,0,0,,"41.751230, -87.605142","https://www.google.com/maps?q=41.751229547571,-87.605142216738",41.751229547571,-87.605142216738,Match,"7901 S COTTAGE GROVE AVE, CHICAGO, IL, 60619"
