Unnamed: 0,year,month,region,state,victim_age,victim_sex,victim_race,victim_race_plus_hispanic,victim_ethnicity,weapon_used,victim_offender_split,offenders_relationship_to_victim,offenders_relationship_to_victim_grouping,offender_sex,circumstance,circumstance_grouping,extra_circumstance_info,multiple_victim_count,incident_id,additional_victim,Latitude,Longitude,Coordinate_Source
213632,2002,3,Southeast,AL,15,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316017,False,32.941611,-86.673245,State_Centroid
213633,2002,3,Southeast,AL,11,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Female,Other (Other Than Felony Type),Other Than Felony Type,,0,316018,False,32.562696,-86.988207,State_Centroid
213634,2002,3,Southeast,AL,30,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,316019,False,33.00538,-86.882226,State_Centroid
213635,2002,4,Southeast,AL,42,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,316020,False,32.559846,-86.66953,State_Centroid
213636,2002,4,Southeast,AL,41,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316022,False,32.689602,-86.735484,State_Centroid
213637,2002,4,Southeast,AL,31,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,316023,False,32.822568,-86.954882,State_Centroid
213638,2002,4,Southeast,AL,34,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Female,Other Arguments,Other Than Felony Type,,0,316024,False,32.513355,-86.751071,State_Centroid
213639,2002,4,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316025,False,32.66707,-86.963243,State_Centroid
213640,2002,5,Southeast,AL,25,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316026,False,32.888388,-86.693692,State_Centroid
213641,2002,5,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316029,False,32.684187,-86.807925,State_Centroid
213642,2002,6,Southeast,AL,15,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316032,False,32.959241,-87.000831,State_Centroid
213643,2002,6,Southeast,AL,46,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316033,False,32.570281,-86.979698,State_Centroid
213644,2002,6,Southeast,AL,57,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316034,False,32.683014,-86.557789,State_Centroid
213645,2002,6,Southeast,AL,29,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316035,False,32.799506,-86.640181,State_Centroid
213646,2002,7,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,boyfriend,Outside Family But Known to Victim,Female,Other Arguments,Other Than Felony Type,,0,316038,False,32.825507,-86.531916,State_Centroid
213647,2002,7,Southeast,AL,43,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316039,False,32.890254,-86.724595,State_Centroid
213648,2002,7,Southeast,AL,21,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316040,False,32.899661,-86.538986,State_Centroid
213649,2002,7,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316042,False,33.0758,-86.655866,State_Centroid
213650,2002,7,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316044,False,32.649844,-86.93806,State_Centroid
213651,2002,7,Southeast,AL,36,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316045,False,32.612227,-86.890618,State_Centroid
213652,2002,8,Southeast,AL,32,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316046,False,32.560857,-86.860557,State_Centroid
213653,2002,8,Southeast,AL,30,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316047,False,32.948859,-86.712302,State_Centroid
213654,2002,8,Southeast,AL,,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Felon Killed by Police,Justifiable Homicide,Felon Attempted Flight From a Crime,0,316048,False,33.035712,-86.885341,State_Centroid
213655,2002,9,Southeast,AL,51,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316052,False,33.025355,-87.079131,State_Centroid
213656,2002,9,Southeast,AL,15,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,316053,False,32.61652,-86.858014,State_Centroid
213657,2002,9,Southeast,AL,37,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316054,False,33.082292,-87.053794,State_Centroid
213658,2002,9,Southeast,AL,35,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316055,False,32.545157,-86.594096,State_Centroid
213659,2002,10,Southeast,AL,48,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,316056,False,32.645314,-86.740752,State_Centroid
213660,2002,10,Southeast,AL,,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316057,False,32.54295,-86.895896,State_Centroid
213661,2002,10,Southeast,AL,24,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,Other - not specified (Felony Type),Felony Type,,0,316058,False,32.989128,-86.667054,State_Centroid
213662,2002,10,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,316059,False,32.765607,-86.813441,State_Centroid
213663,2002,10,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Robbery,Felony Type,,0,316060,False,32.907242,-86.741883,State_Centroid
213664,2002,10,Southeast,AL,,Male,Unknown,Unknown,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316062,False,32.787255,-86.961938,State_Centroid
213665,2002,11,Southeast,AL,50,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Lover's Triangle,Other Than Felony Type,,0,316063,False,32.948003,-86.829495,State_Centroid
213666,2002,11,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316064,False,32.525819,-86.525279,State_Centroid
213667,2002,11,Southeast,AL,21,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,neighbor,Outside Family But Known to Victim,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316066,False,33.011962,-86.783824,State_Centroid
213668,2002,12,Southeast,AL,25,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316067,False,32.764323,-86.814038,State_Centroid
213669,2002,12,Southeast,AL,32,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316068,False,32.991772,-86.90892,State_Centroid
213670,2002,12,Southeast,AL,24,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316069,False,32.872059,-86.533092,State_Centroid
213671,2002,12,Southeast,AL,19,Female,Unknown,Unknown,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316070,False,32.617272,-86.698218,State_Centroid
213672,2002,12,Southeast,AL,26,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316071,False,32.785355,-86.936479,State_Centroid
213673,2002,12,Southeast,AL,45,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316072,False,33.07465,-86.619273,State_Centroid
213674,2002,12,Southeast,AL,31,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316073,False,32.653031,-86.843663,State_Centroid
213675,2002,8,Southeast,AL,37,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Burglary,Felony Type,,0,316074,False,32.954724,-86.759977,State_Centroid
213676,2002,9,Southeast,AL,30,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316075,False,33.005238,-86.834055,State_Centroid
213677,2002,11,Southeast,AL,57,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,316076,False,32.884391,-86.882672,State_Centroid
213678,2002,12,Southeast,AL,34,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,common-law husband,Within Family,Female,Other Arguments,Other Than Felony Type,,0,316077,False,32.604444,-87.088507,State_Centroid
213679,2002,5,Southeast,AL,37,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,wife,Within Family,Male,Other Arguments,Other Than Felony Type,,0,316078,False,32.932432,-87.042333,State_Centroid
213680,2002,2,Southeast,AL,40,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,316080,False,32.797615,-87.051757,State_Centroid
213681,2002,1,Southeast,AL,44,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,father,Within Family,Male,Other Arguments,Other Than Felony Type,,0,316081,False,32.608517,-86.652259,State_Centroid
213682,2002,6,Southeast,AL,43,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,316082,False,32.775357,-86.601283,State_Centroid
213683,2002,7,Southeast,AL,70,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,other family,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,316083,False,32.724528,-86.944813,State_Centroid
213684,2002,9,Southeast,AL,38,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Female,Other Arguments,Other Than Felony Type,,0,316085,False,32.557536,-86.500059,State_Centroid
213685,2002,12,Southeast,AL,43,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,mother,Within Family,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316086,False,32.903771,-86.584477,State_Centroid
213686,2002,1,Southeast,AL,38,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316087,False,32.588174,-86.534153,State_Centroid
213687,2002,1,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316088,False,32.658711,-87.025669,State_Centroid
213688,2002,1,Southeast,AL,29,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316089,False,32.615102,-86.631819,State_Centroid
213689,2002,1,Southeast,AL,,Male,Unknown,Unknown,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316090,False,32.55736,-86.562351,State_Centroid
213690,2002,1,Southeast,AL,31,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316091,False,33.016365,-86.99457,State_Centroid
213691,2002,1,Southeast,AL,27,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316092,False,32.598106,-86.506783,State_Centroid
213692,2002,2,Southeast,AL,29,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316093,False,32.589759,-86.643037,State_Centroid
213693,2002,2,Southeast,AL,,Female,Unknown,Unknown,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316095,False,32.926339,-87.013402,State_Centroid
213694,2002,2,Southeast,AL,21,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316096,False,32.668537,-86.892659,State_Centroid
213695,2002,3,Southeast,AL,28,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316097,False,33.012019,-87.0677,State_Centroid
213696,2002,3,Southeast,AL,,Female,Unknown,Unknown,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316098,False,32.996309,-86.93568,State_Centroid
213697,2002,4,Southeast,AL,43,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316099,False,32.914364,-86.809198,State_Centroid
213698,2002,6,Southeast,AL,,Male,Unknown,Unknown,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316101,False,32.569779,-87.00714,State_Centroid
213699,2002,6,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Female,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316103,False,32.815503,-86.691179,State_Centroid
213700,2002,7,Southeast,AL,72,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316107,False,32.664237,-86.57268,State_Centroid
213701,2002,8,Southeast,AL,26,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316113,False,33.052309,-86.573327,State_Centroid
213702,2002,8,Southeast,AL,38,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316114,False,32.940681,-86.912305,State_Centroid
213703,2002,8,Southeast,AL,38,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316115,False,32.705445,-86.858727,State_Centroid
213704,2002,9,Southeast,AL,22,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Female,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316117,False,32.862628,-87.023667,State_Centroid
213705,2002,9,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316118,False,32.973071,-86.498225,State_Centroid
213706,2002,10,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316120,False,32.990991,-86.819394,State_Centroid
213707,2002,11,Southeast,AL,25,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316122,False,32.591654,-86.928031,State_Centroid
213708,2002,11,Southeast,AL,,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316123,False,32.56704,-86.57853,State_Centroid
213709,2002,12,Southeast,AL,40,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316124,False,33.061159,-86.935507,State_Centroid
213710,2002,12,Southeast,AL,33,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316125,False,32.532305,-86.897824,State_Centroid
213711,2002,5,Southeast,AL,27,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316128,False,33.061318,-86.957317,State_Centroid
213712,2002,6,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Multiple Victims/Single Offender,friend,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,1,316129,False,32.71412,-86.78823,State_Centroid
213713,2002,6,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Multiple Victims/Single Offender,unknown,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,1,316129,True,32.558308,-86.502407,State_Centroid
213714,2002,7,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Felon Killed by Private Citizen,Justifiable Homicide,Felon Attacked a Civilian,0,316130,False,32.607797,-86.97175,State_Centroid
213715,2002,9,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Other Arguments,Other Than Felony Type,,0,316132,False,32.64486,-87.042456,State_Centroid
213716,2002,12,Southeast,AL,,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316133,False,32.540316,-87.047062,State_Centroid
213717,2002,1,Southeast,AL,26,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316135,False,32.950182,-86.703602,State_Centroid
213718,2002,2,Southeast,AL,25,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316136,False,32.835576,-86.644586,State_Centroid
213719,2002,2,Southeast,AL,27,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Unknown,Robbery,Felony Type,,0,316137,False,32.601254,-86.957916,State_Centroid
213720,2002,3,Southeast,AL,31,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316139,False,33.101014,-87.073902,State_Centroid
213721,2002,3,Southeast,AL,38,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316140,False,32.993713,-86.821232,State_Centroid
213722,2002,3,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316141,False,32.543741,-86.857768,State_Centroid
213723,2002,3,Southeast,AL,18,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316142,False,32.973407,-86.943331,State_Centroid
213724,2002,3,Southeast,AL,24,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316143,False,32.72334,-86.56737,State_Centroid
213725,2002,5,Southeast,AL,24,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316148,False,32.598008,-86.853969,State_Centroid
213726,2002,5,Southeast,AL,26,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316149,False,33.099315,-86.937162,State_Centroid
213727,2002,7,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316151,False,32.587083,-86.844519,State_Centroid
213728,2002,7,Southeast,AL,27,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,316152,False,32.666816,-86.864109,State_Centroid
