Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Coordinate_Display,Google_Maps_Link,Latitude,Longitude,Geocoding Match,Matched Address,County_Name,County_FIPS,State_FIPS,County_State
3034398,"September 26, 2024",Illinois,Chicago,4255 N Knox Ave,0,4,0,0,0,,"41.958647, -87.744400","https://www.google.com/maps?q=41.958647197174,-87.744399932347",41.958647197174,-87.744399932347,Match,"4255 N KNOX AVE, CHICAGO, IL, 60641",Cook,031,17,"Cook, 17"
3033981,"September 25, 2024",California,Los Angeles,449 W 74th St,0,6,0,0,4,,"33.972767, -118.281982","https://www.google.com/maps?q=33.972766752066,-118.281982454185",33.972766752066,-118.281982454185,Match,"449 W 74TH ST, LOS ANGELES, CA, 90003",Los Angeles,037,06,"Los Angeles, 06"
3029992,"September 21, 2024",Minnesota,Minneapolis,10 S 5th St,2,3,0,0,1,,"44.979599, -93.272265","https://www.google.com/maps?q=44.979598746594,-93.272265037627",44.979598746594,-93.272265037627,Match,"10 S 5TH ST, MINNEAPOLIS, MN, 55415",Hennepin,053,27,"Hennepin, 27"
3030144,"September 21, 2024",New York,Brooklyn,Cherry St and Stewart Ave,0,6,0,0,0,,"40.725266, -73.933091","https://www.google.com/maps?q=40.725266238604,-73.933090574086",40.725266238604,-73.933090574086,Match,"CHERRY ST & STEWART AVE, BROOKLYN, NY, 11222",Kings,047,36,"Kings, 36"
3030222,"September 21, 2024",Arizona,Phoenix,N 16th St and E Van Buren St,1,3,0,0,1,,"33.451429, -112.047703","https://www.google.com/maps?q=33.451428881148,-112.04770298624",33.451428881148,-112.04770298624,Match,"N 16TH ST & E VAN BUREN ST, PHOENIX, AZ, 85034",Maricopa,013,04,"Maricopa, 04"
3030761,"September 21, 2024",Illinois,Chicago,2500 block of S Spaulding Ave,1,6,0,0,0,,"41.846235, -87.707603","https://www.google.com/maps?q=41.846234803553,-87.707603198442",41.846234803553,-87.707603198442,Match,"2500 S SPAULDING AVE, CHICAGO, IL, 60623",Cook,031,17,"Cook, 17"
3030531,"September 21, 2024",Alabama,Birmingham,2012 Magnolia Ave,4,17,0,0,2,,"33.500849, -86.796148","https://www.google.com/maps?q=33.500848652514,-86.796147629089",33.500848652514,-86.796147629089,Match,"2012 MAGNOLIA AVE, BIRMINGHAM, AL, 35205",Jefferson,073,01,"Jefferson, 01"
3029865,"September 20, 2024",Pennsylvania,Philadelphia,6527 Woodland Ave,1,3,0,0,0,,"39.925012, -75.235239","https://www.google.com/maps?q=39.925012156285,-75.235239283851",39.925012156285,-75.235239283851,Match,"6527 WOODLAND AVE, PHILADELPHIA, PA, 19142",Philadelphia,101,42,"Philadelphia, 42"
3027735,"September 18, 2024",Minnesota,Minneapolis,17th Ave S and E 26th St,2,2,0,0,1,,"44.955532, -93.249888","https://www.google.com/maps?q=44.955532008825,-93.24988775633",44.955532008825,-93.24988775633,Match,"17TH AVE S & E 26TH ST, MINNEAPOLIS, MN, 55404",Hennepin,053,27,"Hennepin, 27"
3027605,"September 18, 2024",Missouri,Saint Louis,5000 block of Kensington Ave,3,1,0,0,0,,"38.653818, -90.263191","https://www.google.com/maps?q=38.653818242634,-90.263190824161",38.653818242634,-90.263190824161,Match,"5000 KENSINGTON AVE, SAINT LOUIS, MO, 63108",St. Louis,510,29,"St. Louis, 29"
3026197,"September 16, 2024",Illinois,Chicago,1500 W 51st St,0,4,0,0,0,,"41.801404, -87.662425","https://www.google.com/maps?q=41.801404457054,-87.662424607698",41.801404457054,-87.662424607698,Match,"1500 W 51ST ST, CHICAGO, IL, 60609",Cook,031,17,"Cook, 17"
3025439,"September 15, 2024",Missouri,Florissant,2200 block of Windsor Dr,0,4,0,0,0,,"38.810657, -90.310325","https://www.google.com/maps?q=38.810656817758,-90.310325277408",38.810656817758,-90.310325277408,Match,"2200 WINDSOR DR, FLORISSANT, MO, 63033",St. Louis,189,29,"St. Louis, 29"
3026772,"September 14, 2024",Alabama,Selma,201 N Race St,0,4,0,0,0,,"32.419824, -86.996875","https://www.google.com/maps?q=32.419823915803,-86.996874820582",32.419823915803,-86.996874820582,Match,"201 RACE ST, SELMA, AL, 36703",Dallas,047,01,"Dallas, 01"
3024100,"September 14, 2024",Kentucky,Louisville,521 N 22nd St,0,4,0,0,0,,"38.267366, -85.782999","https://www.google.com/maps?q=38.26736578686,-85.782998796507",38.26736578686,-85.782998796507,Match,"521 N 22ND ST, LOUISVILLE, KY, 40203",Jefferson,111,21,"Jefferson, 21"
3024007,"September 14, 2024",Texas,Houston,4901 Laura Koppe Rd,3,8,0,0,3,,"29.840588, -95.318879","https://www.google.com/maps?q=29.840588336331,-95.318878932952",29.840588336331,-95.318878932952,Match,"4901 LAURA KOPPE RD, HOUSTON, TX, 77016",Harris,201,48,"Harris, 48"
3034497,"September 14, 2024",Louisiana,Monroe,,0,6,0,0,0,,,,,,No_Match,,,,,
3024089,"September 13, 2024",Tennessee,Antioch,223 Bart Dr,3,1,0,0,0,,"36.057317, -86.689705","https://www.google.com/maps?q=36.057316699677,-86.689704849118",36.057316699677,-86.689704849118,Match,"223 BART DR, ANTIOCH, TN, 37013",Davidson,037,47,"Davidson, 47"
3022787,"September 12, 2024",Virginia,Suffolk,822 E Washington St,2,3,0,0,0,,"36.724796, -76.570896","https://www.google.com/maps?q=36.724795768535,-76.570895808872",36.724795768535,-76.570895808872,Match,"822 E WASHINGTON ST, SUFFOLK, VA, 23434",Suffolk,800,51,"Suffolk, 51"
3017817,"September 7, 2024",Kentucky,East Bernstadt,I-75 and KY-909,0,5,1,0,0,,"37.224364, -84.221109","https://www.google.com/maps?q=37.224363667366,-84.221108863609",37.224363667366,-84.221108863609,Match,"75 HWY 909, EAST BERNSTADT, KY, 40729",Laurel,125,21,"Laurel, 21"
3018370,"September 7, 2024",Florida,Opa Locka,15600 NW 42nd Ave,0,5,0,0,0,,"25.915727, -80.268324","https://www.google.com/maps?q=25.915726882924,-80.268323667329",25.915726882924,-80.268323667329,Match,"15600 NW 42ND AVE, OPA LOCKA, FL, 33054",Miami-Dade,086,12,"Miami-Dade, 12"
3018252,"September 7, 2024",Pennsylvania,Ellwood City,183 Portersville Rd,1,4,0,0,1,,"40.858564, -80.263404","https://www.google.com/maps?q=40.858564347232,-80.263404414768",40.858564347232,-80.263404414768,Match,"183 PORTERSVILLE RD, ELLWOOD CITY, PA, 16117",Lawrence,073,42,"Lawrence, 42"
3017295,"September 6, 2024",District of Columbia,Washington,900 block of Varney St SE,0,5,0,0,0,,"38.835154, -76.991941","https://www.google.com/maps?q=38.835154244833,-76.991940654723",38.835154244833,-76.991940654723,Match,"900 VARNEY ST SE, WASHINGTON, DC, 20032",District of Columbia,001,11,"District of Columbia, 11"
3014703,"September 4, 2024",Georgia,Winder,940 Haymon Morris Rd,4,7,0,0,1,,940 Haymon Morris Rd,,,,No_Match,,,,,
3012631,"September 2, 2024",Illinois,Forest Park,711 Desplaines Ave,4,0,0,0,1,,"41.874046, -87.815332","https://www.google.com/maps?q=41.874045906196,-87.815332277623",41.874045906196,-87.815332277623,Match,"711 DES PLAINES AVE, FOREST PARK, IL, 60130",Cook,031,17,"Cook, 17"
3012888,"September 2, 2024",New York,Brooklyn,Eastern Pkwy and Classon Ave,1,4,0,0,0,,"40.671577, -73.961261","https://www.google.com/maps?q=40.671576750118,-73.961260568308",40.671576750118,-73.961260568308,Match,"EASTERN PKWY & CLASSON AVE, BROOKLYN, NY, 11238",Kings,047,36,"Kings, 36"
3013319,"September 2, 2024",Alabama,Bessemer,200 Fourth Ave N,0,4,0,0,0,,"33.384544, -86.969701","https://www.google.com/maps?q=33.384544382871,-86.969701405843",33.384544382871,-86.969701405843,Match,"200 4TH AVE N, BESSEMER, AL, 35020",Jefferson,073,01,"Jefferson, 01"
3013744,"September 2, 2024",Washington,Federal Way,I-5 and S 320th St,0,5,0,0,1,,I-5 and S 320th St,,,,No_Match,,,,,
3020008,"September 2, 2024",New Jersey,Newark,500 block of Clinton Ave,0,4,0,0,0,,"40.721547, -74.200904","https://www.google.com/maps?q=40.72154706029,-74.200903501225",40.72154706029,-74.200903501225,Match,"500 CLINTON AVE, NEWARK, NJ, 07108",Essex,013,34,"Essex, 34"
3012738,"September 2, 2024",Tennessee,Antioch,825 Hamilton Crossings,0,6,0,0,1,,825 Hamilton Crossings,,,,No_Match,,,,,
3012204,"September 1, 2024",Ohio,Dayton,1100 block of Gettysburg Ave,0,5,0,0,0,,1100 block of Gettysburg Ave,,,,No_Match,,,,,
3012525,"September 1, 2024",Ohio,Cleveland,14800 block of Lawndale Ave,0,4,0,0,1,,"41.433903, -81.578129","https://www.google.com/maps?q=41.433903070928,-81.578128809651",41.433903070928,-81.578128809651,Match,"14800 LAWNDALE AVE, CLEVELAND, OH, 44128",Cuyahoga,035,39,"Cuyahoga, 39"
3012688,"September 1, 2024",Delaware,Milford,200 block of North St,0,4,0,0,0,,"38.915374, -75.429851","https://www.google.com/maps?q=38.915373668757,-75.429851191098",38.915373668757,-75.429851191098,Match,"200 NORTH ST, MILFORD, DE, 19963",Kent,001,10,"Kent, 10"
3011930,"August 31, 2024",Hawaii,Waianae,85-1300 Waianae Valley Rd,3,2,1,0,0,,"21.463172, -158.164033","https://www.google.com/maps?q=21.463172261595,-158.164033322841",21.463172261595,-158.164033322841,Match,"85-1300 WAIANAE VALLEY RD, WAIANAE, HI, 96792",Honolulu,003,15,"Honolulu, 15"
3011296,"August 30, 2024",Ohio,Euclid,Nicholas Ave and E 222nd St,1,4,0,0,1,,"41.593294, -81.526775","https://www.google.com/maps?q=41.593293884263,-81.52677511947",41.593293884263,-81.52677511947,Match,"NICHOLAS AVE & E 222ND ST, EUCLID, OH, 44123",Cuyahoga,035,39,"Cuyahoga, 39"
3010531,"August 30, 2024",Minnesota,Burnsville,12100 River Hills Dr,0,5,0,0,0,,"44.786685, -93.232468","https://www.google.com/maps?q=44.786684934038,-93.232468200043",44.786684934038,-93.232468200043,Match,"12100 RIVER HILLS DR, BURNSVILLE, MN, 55337",Dakota,037,27,"Dakota, 27"
3009565,"August 29, 2024",Texas,Dallas,907 E Ledbetter Dr,1,3,1,0,0,,"32.683498, -96.809138","https://www.google.com/maps?q=32.683498084261,-96.80913763363",32.683498084261,-96.80913763363,Match,"907 E LEDBETTER DR, DALLAS, TX, 75216",Dallas,113,48,"Dallas, 48"
3009463,"August 29, 2024",California,Tulare,Martin Luther King Jr Ave and S St,0,4,0,0,0,,Martin Luther King Jr Ave and S St,,,,Tie,,,,,
3007365,"August 27, 2024",Pennsylvania,Philadelphia,G St and Allegheny Ave,0,4,0,0,0,,"39.996757, -75.115447","https://www.google.com/maps?q=39.996756924232,-75.115447241607",39.996756924232,-75.115447241607,Match,"G ST & E ALLEGHENY AVE, PHILADELPHIA, PA, 19134",Philadelphia,101,42,"Philadelphia, 42"
3005280,"August 25, 2024",New York,Syosset,76 Wyoming Ct,4,0,1,0,0,,"40.826913, -73.492966","https://www.google.com/maps?q=40.826913448324,-73.492965656053",40.826913448324,-73.492965656053,Match,"76 WYOMING CT, SYOSSET, NY, 11791",Nassau,059,36,"Nassau, 36"
3006116,"August 25, 2024",Georgia,Warner Robins,308 Shirley Dr,0,4,0,0,0,,"32.612936, -83.621930","https://www.google.com/maps?q=32.612935928168,-83.6219300044",32.612935928168,-83.6219300044,Match,"308 SHIRLEY DR, WARNER ROBINS, GA, 31088",Houston,153,13,"Houston, 13"
3005079,"August 25, 2024",Alabama,Mobile,Paper Mill Rd and Mckinley St,0,6,0,0,0,,"30.740516, -88.056056","https://www.google.com/maps?q=30.740515847753,-88.056055656397",30.740515847753,-88.056055656397,Match,"PAPER MILL RD & MC KINLEY ST, MOBILE, AL, 36610",Mobile,097,01,"Mobile, 01"
3005802,"August 25, 2024",Pennsylvania,Allentown,112 N 7th St,0,6,0,0,2,,"40.603838, -75.472543","https://www.google.com/maps?q=40.603837690719,-75.472543416509",40.603837690719,-75.472543416509,Match,"112 N 7TH ST, ALLENTOWN, PA, 18101",Lehigh,077,42,"Lehigh, 42"
3005251,"August 25, 2024",Texas,Lubbock,9200 block of US-87 Frontage Rd,1,5,0,0,5,,9200 block of US-87 Frontage Rd,,,,No_Match,,,,,
3005607,"August 25, 2024",South Dakota,Sioux Falls,1301 S Marion Rd,1,3,0,0,2,,"43.534865, -96.790983","https://www.google.com/maps?q=43.53486505148,-96.790983342897",43.53486505148,-96.790983342897,Match,"1301 S MARION RD, SIOUX FALLS, SD, 57106",Minnehaha,099,46,"Minnehaha, 46"
3005346,"August 24, 2024",Pennsylvania,Chester,Butler St and Concord Ave,1,3,0,0,0,,"39.848914, -75.373221","https://www.google.com/maps?q=39.848913962897,-75.373220669024",39.848913962897,-75.373220669024,Match,"BUTLER ST & CONCORD AVE, CHESTER, PA, 19013",Delaware,045,42,"Delaware, 42"
3005100,"August 24, 2024",Georgia,Dalton,1800 Pleasant Grove Dr NE,4,0,0,0,2,,"34.829376, -84.939656","https://www.google.com/maps?q=34.829375654297,-84.939655758088",34.829375654297,-84.939655758088,Match,"1800 PLEASANT GROVE DR NE, DALTON, GA, 30721",Whitfield,313,13,"Whitfield, 13"
3003576,"August 22, 2024",Texas,Houston,2266 Collier St,0,4,0,0,1,,"29.714284, -95.328547","https://www.google.com/maps?q=29.714284114021,-95.328546886846",29.714284114021,-95.328546886846,Match,"2266 COLLIER ST, HOUSTON, TX, 77023",Harris,201,48,"Harris, 48"
3002869,"August 22, 2024",Wisconsin,Milwaukee,4001 W North Ave,1,3,0,0,1,,"43.060561, -87.963566","https://www.google.com/maps?q=43.060560670636,-87.963565948085",43.060560670636,-87.963565948085,Match,"4001 W NORTH AVE, MILWAUKEE, WI, 53208",Milwaukee,079,55,"Milwaukee, 55"
3002622,"August 21, 2024",Pennsylvania,Philadelphia,4000 block of Lancaster Ave,0,4,0,0,0,,"39.963125, -75.202447","https://www.google.com/maps?q=39.96312510543,-75.202447439849",39.96312510543,-75.202447439849,Match,"4000 LANCASTER AVE, PHILADELPHIA, PA, 19104",Philadelphia,101,42,"Philadelphia, 42"
3001529,"August 20, 2024",Mississippi,Jackson,300 block of Maple St,0,6,0,0,0,,300 block of Maple St,,,,No_Match,,,,,
3001570,"August 20, 2024",Washington,Everett,805 W Casino Rd,0,4,0,0,0,,"47.921866, -122.245327","https://www.google.com/maps?q=47.921865653085,-122.245327176438",47.921865653085,-122.245327176438,Match,"805 W CASINO RD, EVERETT, WA, 98204",Snohomish,061,53,"Snohomish, 53"
3000990,"August 20, 2024",Illinois,Chicago,51st St and Ashland Ave,1,5,0,0,0,,"41.801325, -87.664467","https://www.google.com/maps?q=41.801324661483,-87.664467247608",41.801324661483,-87.664467247608,Match,"W 51ST ST & S ASHLAND AVE, CHICAGO, IL, 60609",Cook,031,17,"Cook, 17"
2998510,"August 18, 2024",Minnesota,Minneapolis,1200 block of W Broadway Ave,0,4,0,0,0,,"44.999203, -93.295711","https://www.google.com/maps?q=44.99920330135,-93.295711264371",44.99920330135,-93.295711264371,Match,"1200 W BROADWAY AVE, MINNEAPOLIS, MN, 55411",Hennepin,053,27,"Hennepin, 27"
2998845,"August 18, 2024",Maryland,Baltimore,1300 block of N Spring St,1,7,0,0,1,,"39.305261, -76.598904","https://www.google.com/maps?q=39.305261107262,-76.598903726414",39.305261107262,-76.598903726414,Match,"1300 N SPRING ST, BALTIMORE, MD, 21213",Baltimore,510,24,"Baltimore, 24"
2998743,"August 18, 2024",Massachusetts,Boston,1 Franklin Park Rd,0,5,0,0,0,,"42.302331, -71.087348","https://www.google.com/maps?q=42.30233095572,-71.087347882272",42.30233095572,-71.087347882272,Match,"1 FRANKLIN PARK RD, BOSTON, MA, 02121",Suffolk,025,25,"Suffolk, 25"
2999346,"August 18, 2024",Oklahoma,Oklahoma City,Oklahoma Ave and E Sheridan Ave,0,4,0,1,1,,"35.466474, -97.510654","https://www.google.com/maps?q=35.46647380487,-97.510654112107",35.46647380487,-97.510654112107,Match,"OKLAHOMA AVE & E SHERIDAN AVE, OKLAHOMA CITY, OK, 73104",Oklahoma,109,40,"Oklahoma, 40"
2997932,"August 17, 2024",California,Oakland,1618 83rd Ave,2,2,0,0,1,,"37.756049, -122.176487","https://www.google.com/maps?q=37.756048947272,-122.176486758894",37.756048947272,-122.176486758894,Match,"1618 83RD AVE, OAKLAND, CA, 94621",Alameda,001,06,"Alameda, 06"
2997679,"August 17, 2024",Mississippi,Jackson,208 W Capitol St,1,5,0,0,1,,208 W Capitol St,,,,Tie,,,,,
2997856,"August 16, 2024",Tennessee,Memphis,2166 Central Ave,0,4,0,0,1,,"35.126065, -89.989831","https://www.google.com/maps?q=35.126064688155,-89.989830509411",35.126064688155,-89.989830509411,Match,"2166 CENTRAL AVE, MEMPHIS, TN, 38104",Shelby,157,47,"Shelby, 47"
2995981,"August 14, 2024",Colorado,Colorado Springs,332 Ellers Grove,1,3,0,0,0,,"38.826956, -104.734488","https://www.google.com/maps?q=38.826955569216,-104.734488311777",38.826955569216,-104.734488311777,Match,"332 ELLERS GROVE, COLORADO SPRINGS, CO, 80916",El Paso,041,08,"El Paso, 08"
2994803,"August 14, 2024",Virginia,Petersburg,200 block of Boisseau St,0,4,0,0,2,,200 block of Boisseau St,,,,No_Match,,,,,
2993727,"August 13, 2024",Massachusetts,Lawrence,91 Bennington St,1,3,0,0,0,,"42.718613, -71.167467","https://www.google.com/maps?q=42.718613074046,-71.167467412818",42.718613074046,-71.167467412818,Match,"91 BENNINGTON ST, LAWRENCE, MA, 01841",Essex,009,25,"Essex, 25"
2992918,"August 12, 2024",Illinois,Chicago,750 S Clinton St,0,4,0,0,0,,"41.872532, -87.640970","https://www.google.com/maps?q=41.872531959678,-87.640969630648",41.872531959678,-87.640969630648,Match,"750 S CLINTON ST, CHICAGO, IL, 60607",Cook,031,17,"Cook, 17"
2992225,"August 11, 2024",North Carolina,Sharpsburg,141 Weavers Cir,2,2,1,0,0,,141 Weavers Cir,,,,No_Match,,,,,
2993537,"August 10, 2024",Ohio,Cleveland,4071 Lee Rd,0,4,0,0,0,,4071 Lee Rd,,,,Tie,,,,,
2992571,"August 10, 2024",Florida,Jacksonville,3100 N Main St,0,6,0,0,0,,"30.357127, -81.653958","https://www.google.com/maps?q=30.357127491447,-81.653957711846",30.357127491447,-81.653957711846,Match,"3100 N MAIN ST, JACKSONVILLE, FL, 32206",Duval,031,12,"Duval, 12"
2992248,"August 10, 2024",Georgia,Atlanta,540 Windsor St SW,0,5,0,0,1,,"33.740062, -84.398236","https://www.google.com/maps?q=33.74006231136,-84.398236108883",33.74006231136,-84.398236108883,Match,"540 WINDSOR ST SW, ATLANTA, GA, 30312",Fulton,121,13,"Fulton, 13"
2991694,"August 9, 2024",North Carolina,Charlotte,7837 Nations Ford Rd,0,4,0,0,0,,"35.146198, -80.895838","https://www.google.com/maps?q=35.146198331544,-80.895837545628",35.146198331544,-80.895837545628,Match,"7837 NATIONS FORD RD, CHARLOTTE, NC, 28217",Mecklenburg,119,37,"Mecklenburg, 37"
2991600,"August 9, 2024",Texas,Dallas,4000 block of Cedarview Rd,0,4,0,0,0,,"33.001464, -96.843062","https://www.google.com/maps?q=33.00146366602,-96.843062015392",33.00146366602,-96.843062015392,Match,"4000 CEDARVIEW RD, DALLAS, TX, 75287",Collin,085,48,"Collin, 48"
2990695,"August 9, 2024",Kentucky,Lexington,701 National Ave,1,5,0,0,0,,"38.041125, -84.480023","https://www.google.com/maps?q=38.041125258654,-84.480023072579",38.041125258654,-84.480023072579,Match,"701 NATIONAL AVE, LEXINGTON, KY, 40502",Fayette,067,21,"Fayette, 21"
2990446,"August 8, 2024",Alabama,Birmingham,1600 block of Dennison Ave,2,2,0,0,1,,1600 block of Dennison Ave,,,,No_Match,,,,,
2989678,"August 7, 2024",New York,Bronx,E 190th St and Morris Ave,0,6,0,0,0,,"40.863331, -73.899197","https://www.google.com/maps?q=40.863330710406,-73.899196576575",40.863330710406,-73.899196576575,Match,"E 190TH ST & MORRIS AVE, BRONX, NY, 10468",Bronx,005,36,"Bronx, 36"
2988723,"August 6, 2024",West Virginia,Hedgesville (Cherry Run),Householder Rd,0,4,0,0,1,,Householder Rd,,,,No_Match,,,,,
2987351,"August 5, 2024",Missouri,Kansas City,Prospect Ave and E 70th St,1,5,0,0,1,,"38.999864, -94.556814","https://www.google.com/maps?q=38.999864032241,-94.556814080975",38.999864032241,-94.556814080975,Match,"PROSPECT AVE & E 70TH ST, KANSAS CITY, MO, 64132",Jackson,095,29,"Jackson, 29"
2987657,"August 5, 2024",Washington,Seattle,Broadway and E Pike St,0,4,0,0,0,,"47.614071, -122.320781","https://www.google.com/maps?q=47.614071381757,-122.320780606343",47.614071381757,-122.320780606343,Match,"BROADWAY AVE & E PIKE ST, SEATTLE, WA, 98122",King,033,53,"King, 53"
2986864,"August 4, 2024",Tennessee,Memphis,5560 Shelby Oaks Dr,0,4,0,0,2,,"35.162474, -89.874623","https://www.google.com/maps?q=35.162473641499,-89.874622685098",35.162473641499,-89.874622685098,Match,"5560 SHELBY OAKS DR, MEMPHIS, TN, 38134",Shelby,157,47,"Shelby, 47"
2988109,"August 4, 2024",Mississippi,Vicksburg,118 Abraham Dr,1,3,0,0,1,,"32.336588, -90.826728","https://www.google.com/maps?q=32.336588205816,-90.826728131454",32.336588205816,-90.826728131454,Match,"118 ABRAHAM DR, VICKSBURG, MS, 39180",Warren,149,28,"Warren, 28"
2986409,"August 4, 2024",California,Oakland,Fruitvale Ave and MacArthur Blvd,0,5,0,0,0,,Fruitvale Ave and MacArthur Blvd,,,,Tie,,,,,
2986309,"August 4, 2024",Illinois,Chicago,2100 block of S Canal St,1,3,0,0,0,,"41.854364, -87.638706","https://www.google.com/maps?q=41.854364354746,-87.638705876473",41.854364354746,-87.638705876473,Match,"2100 S CANAL ST, CHICAGO, IL, 60616",Cook,031,17,"Cook, 17"
2986352,"August 4, 2024",Illinois,Chicago,5100 block of S Calumet Ave,0,5,0,0,0,,"41.802018, -87.617824","https://www.google.com/maps?q=41.802017818363,-87.617823694157",41.802017818363,-87.617823694157,Match,"5100 S CALUMET AVE, CHICAGO, IL, 60615",Cook,031,17,"Cook, 17"
2986327,"August 4, 2024",Oklahoma,Tulsa,2605 MLK Jr Blvd,0,8,0,0,0,,"36.168250, -95.953301","https://www.google.com/maps?q=36.168250300579,-95.953301314022",36.168250300579,-95.953301314022,Match,"2605 E KING ST, TULSA, OK, 74110",Tulsa,143,40,"Tulsa, 40"
2986196,"August 3, 2024",District of Columbia,Washington,22 M St NE,2,2,0,0,0,,"38.905700, -77.008249","https://www.google.com/maps?q=38.905699507584,-77.008248514051",38.905699507584,-77.008248514051,Match,"22 M ST NE, WASHINGTON, DC, 20002",District of Columbia,001,11,"District of Columbia, 11"
2986051,"August 3, 2024",Wisconsin,Milwaukee,3853 N Richards St,0,5,0,0,0,,"43.087252, -87.907419","https://www.google.com/maps?q=43.087251783017,-87.907418900468",43.087251783017,-87.907418900468,Match,"3853 N RICHARDS ST, MILWAUKEE, WI, 53212",Milwaukee,079,55,"Milwaukee, 55"
2984628,"August 1, 2024",Colorado,Aurora,1472 Ironton St,1,3,0,0,0,,"39.739675, -104.863389","https://www.google.com/maps?q=39.739675287654,-104.863388940055",39.739675287654,-104.863388940055,Match,"1472 IRONTON ST, AURORA, CO, 80010",Arapahoe,005,08,"Arapahoe, 08"
2983770,"July 30, 2024",Georgia,Fairburn,2275 GA-138,1,3,0,0,2,,2275 GA-138,,,,No_Match,,,,,
2981150,"July 28, 2024",Wisconsin,Milwaukee,9200 block of W Silver Spring Dr,0,5,0,0,0,,"43.119562, -88.027317","https://www.google.com/maps?q=43.119562256016,-88.027317498198",43.119562256016,-88.027317498198,Match,"9200 W SILVER SPRING DR, MILWAUKEE, WI, 53225",Milwaukee,079,55,"Milwaukee, 55"
2981386,"July 28, 2024",Florida,Pensacola,6405 Wagner Rd,2,5,0,0,0,,"30.492089, -87.270054","https://www.google.com/maps?q=30.492089041259,-87.270053876254",30.492089041259,-87.270053876254,Match,"6405 WAGNER RD, PENSACOLA, FL, 32505",Escambia,033,12,"Escambia, 12"
2981004,"July 28, 2024",Illinois,Champaign,2000 block of Cynthia Dr,2,2,0,0,1,,"40.136972, -88.274818","https://www.google.com/maps?q=40.136971982175,-88.274817545605",40.136971982175,-88.274817545605,Match,"2000 CYNTHIA DR, CHAMPAIGN, IL, 61821",Champaign,019,17,"Champaign, 17"
2980988,"July 28, 2024",Indiana,South Bend,1300 block of Bissell St,0,4,0,0,4,,"41.684326, -86.230803","https://www.google.com/maps?q=41.684326435092,-86.230802633277",41.684326435092,-86.230802633277,Match,"1300 BISSELL ST, SOUTH BEND, IN, 46617",St. Joseph,141,18,"St. Joseph, 18"
2981511,"July 28, 2024",Missouri,Saint Louis,3505 Gravois Ave,1,3,0,0,2,,"38.593585, -90.242541","https://www.google.com/maps?q=38.593584701522,-90.242540765558",38.593584701522,-90.242540765558,Match,"3505 GRAVOIS AVE, SAINT LOUIS, MO, 63118",St. Louis,510,29,"St. Louis, 29"
2982349,"July 28, 2024",Washington,Auburn,2900 block of M St SE,0,4,0,0,0,,"47.282190, -122.213277","https://www.google.com/maps?q=47.282190238172,-122.21327678499",47.282190238172,-122.21327678499,Match,"2900 M ST SE, AUBURN, WA, 98002",King,033,53,"King, 53"
2981325,"July 28, 2024",California,Los Angeles,E 51st St and Avalon Blvd,0,4,0,0,0,,"33.996577, -118.265208","https://www.google.com/maps?q=33.996577151366,-118.265207813726",33.996577151366,-118.265207813726,Match,"E 51ST ST & AVALON BLVD, LOS ANGELES, CA, 90011",Los Angeles,037,06,"Los Angeles, 06"
2981128,"July 28, 2024",New York,Rochester,Bridge View Dr,2,5,0,0,1,,Bridge View Dr,,,,No_Match,,,,,
2980166,"July 27, 2024",Texas,Dallas,6008 S R L Thornton Fwy,1,4,0,0,1,,"32.673868, -96.821940","https://www.google.com/maps?q=32.67386792371,-96.821940352962",32.67386792371,-96.821940352962,Match,"6008 S R L THORNTON FWY, DALLAS, TX, 75232",Dallas,113,48,"Dallas, 48"
2980200,"July 26, 2024",Illinois,Kankakee,700 block of N Hobbie Ave,0,6,0,0,0,,700 block of N Hobbie Ave,,,,No_Match,,,,,
2978744,"July 25, 2024",Louisiana,Jeanerette,2519 Martin Luther King Dr,1,4,0,1,1,,"29.920148, -91.684880","https://www.google.com/maps?q=29.920148017706,-91.684880004902",29.920148017706,-91.684880004902,Match,"2519 MARTIN LUTHER KING DR, JEANERETTE, LA, 70544",Iberia,045,22,"Iberia, 22"
2977073,"July 23, 2024",South Carolina,Burton,County Shed Rd and Jennings Rd,0,4,0,0,0,,"32.442897, -80.741539","https://www.google.com/maps?q=32.442896726985,-80.74153942585",32.442896726985,-80.74153942585,Match,"COUNTY SHED RD & JENNINGS RD, BEAUFORT, SC, 29906",Beaufort,013,45,"Beaufort, 45"
2974973,"July 22, 2024",Wisconsin,Milwaukee,6901 W Vienna Ave,1,8,0,0,1,,"43.086089, -87.998147","https://www.google.com/maps?q=43.086089037354,-87.998146747762",43.086089037354,-87.998146747762,Match,"6901 W VIENNA AVE, MILWAUKEE, WI, 53216",Milwaukee,079,55,"Milwaukee, 55"
2974593,"July 21, 2024",Mississippi,Indianola,200 Church Ave,1,15,2,0,0,,"33.450096, -90.650491","https://www.google.com/maps?q=33.450095659228,-90.65049085187",33.450095659228,-90.65049085187,Match,"200 CHURCH ST, INDIANOLA, MS, 38751",Sunflower,133,28,"Sunflower, 28"
