Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Coordinate_Display,Google_Maps_Link,Latitude,Longitude,Geocoding Match,Matched Address
2478061,"December 9, 2022",Arizona,Phoenix,S 21st and W Burgess LN,1,3,0,0,0,,"33.390040, -112.035481","https://www.google.com/maps?q=33.390039888901,-112.035480993176",33.390039888901,-112.035480993176,Match,"S 21ST ST & E BURGESS LN, PHOENIX, AZ, 85042"
2477622,"December 8, 2022",Michigan,Detroit,1114 Washington Blvd,0,4,0,0,0,,"42.331840, -83.051099","https://www.google.com/maps?q=42.331840067282,-83.051099081363",42.331840067282,-83.051099081363,Match,"1114 WASHINGTON BLVD, DETROIT, MI, 48226"
2477404,"December 8, 2022",Louisiana,New Orleans,4242 Chef Menteur Hwy,0,4,0,0,0,,"30.003922, -90.039633","https://www.google.com/maps?q=30.003922372183,-90.039633079068",30.003922372183,-90.039633079068,Match,"4242 CHEF MENTEUR HWY, NEW ORLEANS, LA, 70126"
2475554,"December 6, 2022",New York,Bronx,Daly Ave and E 180th St,0,4,0,0,0,,"40.844593, -73.881660","https://www.google.com/maps?q=40.844592713452,-73.881660083338",40.844592713452,-73.881660083338,Match,"DALY AVE & E 180TH ST, BRONX, NY, 10460"
2475546,"December 6, 2022",Georgia,Macon,159 Steven Dr,3,1,0,0,0,,"32.826627, -83.720784","https://www.google.com/maps?q=32.826626830846,-83.720783548045",32.826626830846,-83.720783548045,Match,"159 STEVEN DR, MACON, GA, 31210"
2474143,"December 4, 2022",Illinois,Zion,1800 block of Horeb Ave,0,5,0,0,0,,"42.462538, -87.849085","https://www.google.com/maps?q=42.462537763765,-87.849085292151",42.462537763765,-87.849085292151,Match,"1800 HOREB AVE, ZION, IL, 60099"
2472924,"December 1, 2022",Texas,San Antonio,4200 block of S Cibolo St,0,4,0,0,0,,4200 block of S Cibolo St,,,,No_Match,
2468642,"November 30, 2022",Alabama,Mobile,216 Dauphin St,0,4,0,0,2,,"30.691479, -88.043284","https://www.google.com/maps?q=30.691479308717,-88.043284318236",30.691479308717,-88.043284318236,Match,"216 DAUPHIN ST, MOBILE, AL, 36602"
2471298,"November 30, 2022",Louisiana,Lake Charles,510 Broad St,0,8,0,0,0,,"30.228872, -93.214106","https://www.google.com/maps?q=30.228871714784,-93.214106040544",30.228871714784,-93.214106040544,Match,"510 BROAD ST, LAKE CHARLES, LA, 70601"
2469354,"November 27, 2022",Florida,Tallahassee,2101 Wahnish Way,1,4,0,0,2,,"30.421654, -84.289586","https://www.google.com/maps?q=30.421653506518,-84.289585564735",30.421653506518,-84.289585564735,Match,"2101 WAHNISH WAY, TALLAHASSEE, FL, 32310"
2468894,"November 27, 2022",Louisiana,New Orleans,200 block of Bourbon St,0,5,0,0,1,,"29.954691, -90.068991","https://www.google.com/maps?q=29.954690677923,-90.068990792438",29.954690677923,-90.068990792438,Match,"200 BOURBON ST, NEW ORLEANS, LA, 70130"
2468745,"November 26, 2022",Georgia,Atlanta,117 17th St NW,2,4,0,0,6,,"33.791219, -84.389628","https://www.google.com/maps?q=33.791219177965,-84.38962752172",33.791219177965,-84.38962752172,Match,"117 17TH ST NW, ATLANTA, GA, 30309"
2468325,"November 26, 2022",Illinois,Chicago,12700 block of S Halsted St,2,2,0,0,0,,"41.663183, -87.641497","https://www.google.com/maps?q=41.663183266306,-87.64149722801",41.663183266306,-87.64149722801,Match,"12700 S HALSTED ST, CHICAGO, IL, 60628"
2468162,"November 25, 2022",Georgia,Atlanta,2700 block of Gresham Rd,0,0,1,3,0,,2700 block of Gresham Rd,,,,No_Match,
2467661,"November 24, 2022",Texas,Houston,1511 Baggett Ln,2,2,0,0,1,,"29.797799, -95.483847","https://www.google.com/maps?q=29.79779896089,-95.483847226359",29.79779896089,-95.483847226359,Match,"1511 BAGGETT LN, HOUSTON, TX, 77055"
2467743,"November 24, 2022",California,Costa Mesa,400 block of W Bay St,1,4,0,0,1,,"33.649009, -117.916216","https://www.google.com/maps?q=33.649009466511,-117.916216228197",33.649009466511,-117.916216228197,Match,"400 W BAY ST, COSTA MESA, CA, 92627"
2466835,"November 23, 2022",Maryland,Temple Hills (Hillcrest Heights),2300 block of Iverson St,0,4,0,0,0,,"38.833218, -76.959909","https://www.google.com/maps?q=38.833218312956,-76.959908931548",38.833218312956,-76.959908931548,Match,"2300 IVERSON ST, HILLCREST HEIGHTS, MD, 20748"
2466431,"November 23, 2022",Pennsylvania,Philadelphia,1901 N 60th St,0,4,0,0,0,,"39.980306, -75.240978","https://www.google.com/maps?q=39.980306250185,-75.240977887663",39.980306250185,-75.240977887663,Match,"1901 N 60TH ST, PHILADELPHIA, PA, 19151"
2465761,"November 22, 2022",Virginia,Chesapeake,1521 Sam's Circle,6,6,1,0,0,,"36.771939, -76.251611","https://www.google.com/maps?q=36.771939148665,-76.251611253647",36.771939148665,-76.251611253647,Match,"1521 SAM'S CIR, CHESAPEAKE, VA, 23320"
2465213,"November 22, 2022",Florida,West Palm Beach,600 block of Snead Cir,2,2,0,0,1,,"26.687125, -80.128949","https://www.google.com/maps?q=26.687124620374,-80.12894882805",26.687124620374,-80.12894882805,Match,"600 SNEAD CIR, WEST PALM BEACH, FL, 33413"
2464272,"November 20, 2022",Texas,Dallas,2000 S Beckley Ave,0,4,0,0,0,,"32.723838, -96.822748","https://www.google.com/maps?q=32.723837978806,-96.822747867463",32.723837978806,-96.822747867463,Match,"2000 S BECKLEY AVE, DALLAS, TX, 75224"
2464943,"November 20, 2022",Oklahoma,Ames,2372 N 2760 Rd,4,1,0,0,1,,2372 N 2760 Rd,,,,No_Match,
2463465,"November 19, 2022",Colorado,Colorado Springs,3430 N Academy Blvd,5,19,0,0,1,,"38.880141, -104.757160","https://www.google.com/maps?q=38.880141469169,-104.757160422873",38.880141469169,-104.757160422873,Match,"3430 N ACADEMY BLVD, COLORADO SPRINGS, CO, 80917"
2463882,"November 19, 2022",Mississippi,Philadelphia,560 Line St,1,6,0,0,1,,"32.761581, -89.104395","https://www.google.com/maps?q=32.761581248627,-89.104394939313",32.761581248627,-89.104394939313,Match,"560 LINE ST, PHILADELPHIA, MS, 39350"
2464352,"November 19, 2022",Illinois,Washington Park,Bunkum Rd and N 45th St,1,3,0,0,0,,"38.623313, -90.102288","https://www.google.com/maps?q=38.62331285425,-90.102287838448",38.62331285425,-90.102287838448,Match,"BUNKUM RD & N 45TH ST, WASHINGTON PK, IL, 62204"
2462457,"November 18, 2022",Virginia,Richmond,4275 Laurel Oak Rd,4,0,0,0,1,,"37.396611, -77.467761","https://www.google.com/maps?q=37.396610926939,-77.467761020809",37.396610926939,-77.467761020809,Match,"4275 LAUREL OAK RD, RICHMOND, VA, 23237"
2459150,"November 13, 2022",Virginia,Charlottesville,130 Culbreth St,3,2,0,0,1,,"38.039771, -78.503470","https://www.google.com/maps?q=38.039771107122,-78.503469988565",38.039771107122,-78.503469988565,Match,"130 CULBRETH RD, CHARLOTTESVILLE, VA, 22903"
2458727,"November 13, 2022",Pennsylvania,Philadelphia,400 block of E Wyoming Ave,0,4,0,0,0,,"40.020731, -75.118237","https://www.google.com/maps?q=40.020731116266,-75.118236721305",40.020731116266,-75.118236721305,Match,"400 E WYOMING AVE, PHILADELPHIA, PA, 19120"
2458676,"November 13, 2022",North Carolina,Enfield,1662 Green Acres Rd,1,5,0,0,0,,"36.223670, -77.590492","https://www.google.com/maps?q=36.223669799972,-77.590491681633",36.223669799972,-77.590491681633,Match,"1662 GREEN ACRES RD, ENFIELD, NC, 27823"
2458863,"November 13, 2022",Nebraska,Omaha,3347 Ames Ave,1,6,0,1,2,,"41.299491, -95.962513","https://www.google.com/maps?q=41.299491207101,-95.962513161818",41.299491207101,-95.962513161818,Match,"3347 AMES AVE, OMAHA, NE, 68111"
2458933,"November 12, 2022",California,Sacramento,4000 block of May St,0,4,0,0,0,,"38.642578, -121.442934","https://www.google.com/maps?q=38.64257820668,-121.442934472839",38.64257820668,-121.442934472839,Match,"4000 MAY ST, SACRAMENTO, CA, 95838"
2459005,"November 12, 2022",Texas,Fort Worth,6655 Calgary Ln,0,4,0,0,1,,6655 Calgary Ln,,,,No_Match,
2459259,"November 12, 2022",California,Indio,Lilac Ct and Golden Rod Dr,1,3,0,0,0,,"33.708118, -116.227608","https://www.google.com/maps?q=33.708118071514,-116.227608187864",33.708118071514,-116.227608187864,Match,"LILAC CT & GOLDEN ROD DR, INDIO, CA, 92201"
2458467,"November 12, 2022",New Jersey,Paterson,50 Block of N Main St,0,4,0,0,0,,"40.924287, -74.171431","https://www.google.com/maps?q=40.924287477751,-74.171430988111",40.924287477751,-74.171430988111,Match,"50 N MAIN ST, PATERSON, NJ, 07522"
2459156,"November 12, 2022",Tennessee,Memphis,S Goodlett St and Sheffield Ave,0,4,0,0,0,,"35.062788, -89.921595","https://www.google.com/maps?q=35.062787519619,-89.921595154495",35.062787519619,-89.921595154495,Match,"S GOODLETT ST & SHEFFIELD AVE, MEMPHIS, TN, 38118"
2458086,"November 11, 2022",New Jersey,Jersey City,Virginia Ave and Martin Luther King Dr,0,4,0,0,0,,"40.712365, -74.077577","https://www.google.com/maps?q=40.712364746203,-74.077576528605",40.712364746203,-74.077576528605,Match,"VIRGINIA AVE & MARTIN LUTHER KING DR, JERSEY CITY, NJ, 07304"
2455710,"November 7, 2022",Texas,Mcallen (McAllen),4700 block of Jasmine Ave,0,4,0,0,1,,"26.217377, -98.269926","https://www.google.com/maps?q=26.21737691689,-98.269925972285",26.21737691689,-98.269925972285,Match,"4700 JASMINE AVE, MCALLEN, TX, 78501"
2453865,"November 6, 2022",Illinois,Chicago,311 W Chicago Ave,1,3,0,0,1,,"41.896511, -87.636342","https://www.google.com/maps?q=41.896510929147,-87.636342199756",41.896510929147,-87.636342199756,Match,"311 W CHICAGO AVE, CHICAGO, IL, 60654"
2453892,"November 6, 2022",Illinois,Chicago,5100 block of S Kolin Ave,0,5,0,0,0,,"41.799813, -87.732002","https://www.google.com/maps?q=41.799812812113,-87.732002140126",41.799812812113,-87.732002140126,Match,"5100 S KOLIN AVE, CHICAGO, IL, 60632"
2455484,"November 6, 2022",Florida,Gainesville,500 SW 2nd Ave,0,4,0,0,0,,500 SW 2nd Ave,,,,Tie,
2454565,"November 6, 2022",California,Tulare,Rd 84 and Ave 208,0,5,0,0,0,,Rd 84 and Ave 208,,,,No_Match,
2454281,"November 5, 2022",New York,Buffalo,30 E Amherst St,0,4,0,0,0,,"42.940283, -78.836617","https://www.google.com/maps?q=42.940283251817,-78.836617099992",42.940283251817,-78.836617099992,Match,"30 E AMHERST ST, BUFFALO, NY, 14214"
2453744,"November 5, 2022",Pennsylvania,Philadelphia,853 E Allegheny Ave,0,9,0,0,1,,"39.996622, -75.113960","https://www.google.com/maps?q=39.996621926397,-75.113959713095",39.996621926397,-75.113959713095,Match,"853 E ALLEGHENY AVE, PHILADELPHIA, PA, 19134"
2452673,"November 4, 2022",Florida,Orlando,10145 Myers Dr,4,1,0,1,1,,"28.561174, -81.240273","https://www.google.com/maps?q=28.56117394414,-81.240273268663",28.56117394414,-81.240273268663,Match,"10145 MYERS DR, ORLANDO, FL, 32825"
2452798,"November 4, 2022",Maryland,La Plata,3018 Wildflower Dr,4,0,1,0,0,,"38.537535, -76.956248","https://www.google.com/maps?q=38.53753468024,-76.956248347785",38.53753468024,-76.956248347785,Match,"3018 WILDFLOWER DR, LA PLATA, MD, 20646"
2452501,"November 3, 2022",Illinois,Chicago,3700 block of W Chicago Ave,0,4,0,0,0,,"41.895490, -87.718832","https://www.google.com/maps?q=41.895490444061,-87.718832194853",41.895490444061,-87.718832194853,Match,"3700 W CHICAGO AVE, CHICAGO, IL, 60651"
2451028,"November 2, 2022",Texas,Houston,2930 W Sam Houston Pkwy S,0,4,0,0,0,,"29.734370, -95.558403","https://www.google.com/maps?q=29.734370074791,-95.558403226882",29.734370074791,-95.558403226882,Match,"2930 SAM HOUSTON PKWY, HOUSTON, TX, 77042"
2451550,"November 2, 2022",Mississippi,Hattiesburg,W 5th St,2,3,0,0,2,,W 5th St,,,,No_Match,
2450360,"November 1, 2022",Colorado,Denver,1400 block of Verbena St,1,5,0,0,1,,"39.738759, -104.890478","https://www.google.com/maps?q=39.738758869905,-104.89047840467",39.738758869905,-104.89047840467,Match,"1400 VERBENA ST, DENVER, CO, 80220"
3064527,"November 1, 2022",Illinois,East Saint Louis (East St Louis),St Louis Ave and N 10th St,1,4,0,0,0,,"38.623394, -90.152382","https://www.google.com/maps?q=38.623393856844,-90.152381824366",38.623393856844,-90.152381824366,Match,"SAINT LOUIS AVE & N 10TH ST, EAST SAINT LOUIS, IL, 62201"
2450917,"November 1, 2022",Maryland,Baltimore,2000 block of W Pratt St,0,4,0,0,0,,"39.285150, -76.648598","https://www.google.com/maps?q=39.285150483835,-76.64859781331",39.285150483835,-76.64859781331,Match,"2000 W PRATT ST, BALTIMORE, MD, 21223"
2449986,"October 31, 2022",Kansas,Kansas City,S 50th St and Elmwood Ave,1,6,0,0,1,,"39.070640, -94.694186","https://www.google.com/maps?q=39.07064002819,-94.694185537457",39.07064002819,-94.694185537457,Match,"S 50TH ST & ELMWOOD AVE, KANSAS CITY, KS, 66106"
2450557,"October 31, 2022",Illinois,East Saint Louis,935 St Louis Ave,2,3,0,0,0,,"38.623902, -90.152886","https://www.google.com/maps?q=38.623901960493,-90.152885874277",38.623901960493,-90.152885874277,Match,"935 SAINT LOUIS AVE, EAST SAINT LOUIS, IL, 62201"
2449653,"October 31, 2022",Illinois,Chicago,S California Ave and W Polk St,1,13,0,0,0,,"41.871068, -87.696314","https://www.google.com/maps?q=41.871068346793,-87.696313911189",41.871068346793,-87.696313911189,Match,"S CALIFORNIA AVE & W POLK ST, CHICAGO, IL, 60612"
2448898,"October 30, 2022",Tennessee,Memphis,3920 Park Ave,1,3,0,0,2,,"35.107589, -89.932003","https://www.google.com/maps?q=35.107588766288,-89.932002552636",35.107588766288,-89.932002552636,Match,"3920 PARK AVE, MEMPHIS, TN, 38111"
2448366,"October 30, 2022",Colorado,Aurora,900 block of N Geneva St,4,0,0,0,1,,900 block of N Geneva St,,,,No_Match,
2448287,"October 30, 2022",Pennsylvania,Philadelphia,601 Spring Garden St,0,6,0,0,0,,"39.961476, -75.148249","https://www.google.com/maps?q=39.961475668744,-75.148248703384",39.961475668744,-75.148248703384,Match,"601 SPRING GARDEN ST, PHILADELPHIA, PA, 19123"
2448361,"October 30, 2022",California,Covina,17000 block of E Bellbrook St,2,2,0,0,3,,"34.098166, -117.915612","https://www.google.com/maps?q=34.098165824624,-117.915611708263",34.098165824624,-117.915611708263,Match,"17000 E BELLBROOK ST, COVINA, CA, 91722"
2448372,"October 30, 2022",South Carolina,Charleston,1900 Hazelwood Dr,0,4,0,0,1,,"32.800949, -80.028608","https://www.google.com/maps?q=32.800948749058,-80.028608359865",32.800948749058,-80.028608359865,Match,"1900 HAZELWOOD DR, CHARLESTON, SC, 29407"
2448015,"October 29, 2022",Florida,Orlando,8204 Crystal Clear Ln,0,6,0,0,1,,"28.448458, -81.400321","https://www.google.com/maps?q=28.448457964806,-81.400321191268",28.448457964806,-81.400321191268,Match,"8204 CRYSTAL CLEAR LN, ORLANDO, FL, 32809"
2448330,"October 29, 2022",Florida,Tallahassee,2101 W Pensacola St,1,8,0,1,4,,"30.440649, -84.319599","https://www.google.com/maps?q=30.440649151576,-84.319598894247",30.440649151576,-84.319598894247,Match,"2101 W PENSACOLA ST, TALLAHASSEE, FL, 32304"
2447980,"October 28, 2022",Ohio,Toledo,Junction Ave and Belmont Ave,2,2,0,0,0,,"41.648203, -83.577163","https://www.google.com/maps?q=41.64820297327,-83.577163486016",41.64820297327,-83.577163486016,Match,"JUNCTION AVE & BELMONT AVE, TOLEDO, OH, 43607"
2447379,"October 28, 2022",Pennsylvania,Pittsburgh,3737 Brighton Rd,0,5,0,0,2,,"40.483827, -80.035737","https://www.google.com/maps?q=40.483826528042,-80.035736623011",40.483826528042,-80.035736623011,Match,"3737 BRIGHTON RD, PITTSBURGH, PA, 15212"
2447217,"October 27, 2022",Oklahoma,Broken Arrow,425 S Hickory Ave,7,0,1,0,0,,"36.048092, -95.802238","https://www.google.com/maps?q=36.048091888363,-95.802238222836",36.048091888363,-95.802238222836,Match,"425 S HICKORY AVE, BROKEN ARROW, OK, 74012"
2445686,"October 25, 2022",Ohio,Hamilton,700 block of S 2nd St,2,2,0,0,0,,700 block of S 2nd St,,,,No_Match,
2445939,"October 25, 2022",North Carolina,Greensboro,900 block of Circle Dr,2,4,0,0,0,,"36.083922, -79.773275","https://www.google.com/maps?q=36.083922178189,-79.77327468067",36.083922178189,-79.77327468067,Match,"900 CIRCLE DR, GREENSBORO, NC, 27405"
2443849,"October 24, 2022",Illinois,Chicago,3200 block of W 30th St,1,3,0,0,0,,"41.839087, -87.706169","https://www.google.com/maps?q=41.839087453019,-87.706169136324",41.839087453019,-87.706169136324,Match,"3200 W 30TH ST, CHICAGO, IL, 60623"
2443879,"October 24, 2022",Missouri,Saint Louis,3125 S Kingshighway Blvd,2,4,1,0,0,,"38.604130, -90.269408","https://www.google.com/maps?q=38.604129606155,-90.269408439832",38.604129606155,-90.269408439832,Match,"3125 S KINGSHIGHWAY BLVD, SAINT LOUIS, MO, 63139"
2443627,"October 23, 2022",Texas,Brownsville,1200 block of W Saint Francis St,0,5,0,0,0,,"25.915685, -97.517645","https://www.google.com/maps?q=25.915684663115,-97.517645047408",25.915684663115,-97.517645047408,Match,"1200 W SAINT FRANCIS ST, BROWNSVILLE, TX, 78520"
2443194,"October 23, 2022",Illinois,Chicago,4300 block of S Kedzie Ave,3,2,0,0,0,,"41.815364, -87.704336","https://www.google.com/maps?q=41.815364412495,-87.704335610432",41.815364412495,-87.704335610432,Match,"4300 S KEDZIE AVE, CHICAGO, IL, 60632"
2443276,"October 23, 2022",Wisconsin,Milwaukee,N 34th St and W Wright St,0,4,0,0,0,,"43.064263, -87.956292","https://www.google.com/maps?q=43.0642629653,-87.956292030438",43.0642629653,-87.956292030438,Match,"N 34TH ST & W WRIGHT ST, MILWAUKEE, WI, 53210"
2442695,"October 22, 2022",Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0,6,0,0,0,,W Fond Du Lac and W Hoyt Pl,,,,Tie,
2443257,"October 22, 2022",North Carolina,Oxford,100 block of Granville St,0,6,0,0,0,,"36.309955, -78.592246","https://www.google.com/maps?q=36.309954987414,-78.592246196106",36.309954987414,-78.592246196106,Match,"100 GRANVILLE ST, OXFORD, NC, 27565"
2443287,"October 22, 2022",Georgia,Cordele,1309 16th Ave E,0,4,0,0,1,,"31.961449, -83.759939","https://www.google.com/maps?q=31.961448559263,-83.759938783253",31.961448559263,-83.759938783253,Match,"1309 E 16TH AVE, CORDELE, GA, 31015"
2443231,"October 22, 2022",Arizona,Phoenix,6330 W Miami St,1,7,0,0,0,,"33.418808, -112.196585","https://www.google.com/maps?q=33.418807556356,-112.196585193465",33.418807556356,-112.196585193465,Match,"6330 W MIAMI ST, PHOENIX, AZ, 85043"
2450590,"October 21, 2022",Mississippi,Cleveland,511 Lee St,1,3,0,0,0,,"33.739021, -90.718930","https://www.google.com/maps?q=33.739020685335,-90.718929682211",33.739020685335,-90.718929682211,Match,"511 LEE ST, CLEVELAND, MS, 38732"
2442632,"October 21, 2022",Louisiana,New Orleans,2200 block of N Galvez St,1,3,0,0,0,,"29.978708, -90.056250","https://www.google.com/maps?q=29.978707661898,-90.056250051279",29.978707661898,-90.056250051279,Match,"2200 N GALVEZ ST, NEW ORLEANS, LA, 70117"
2444683,"October 21, 2022",Wisconsin,Hartland,700 Mansfield Court,4,0,2,0,0,,"43.096899, -88.329372","https://www.google.com/maps?q=43.096899120725,-88.329372158051",43.096899120725,-88.329372158051,Match,"700 MANSFIELD CT, HARTLAND, WI, 53029"
2442008,"October 21, 2022",Louisiana,Baton Rouge,636 Harding Blvd,0,11,0,0,3,,"30.520123, -91.191258","https://www.google.com/maps?q=30.520122893314,-91.191258109382",30.520122893314,-91.191258109382,Match,"636 HARDING BLVD, BATON ROUGE, LA, 70807"
2441540,"October 20, 2022",Ohio,Cleveland,4497 State Rd,0,5,0,0,0,,"41.431893, -81.707033","https://www.google.com/maps?q=41.431893493114,-81.70703269873",41.431893493114,-81.70703269873,Match,"4497 STATE RD, CLEVELAND, OH, 44109"
2438904,"October 16, 2022",Texas,El Paso,8500 block of Dyer St,1,3,0,0,1,,"31.858928, -106.435195","https://www.google.com/maps?q=31.858928475513,-106.435194649576",31.858928475513,-106.435194649576,Match,"8500 DYER ST, EL PASO, TX, 79904"
2438505,"October 16, 2022",Georgia,Atlanta,223 James P Brawley Dr SW,0,4,0,0,0,,"33.760653, -84.412576","https://www.google.com/maps?q=33.760653102239,-84.412575693352",33.760653102239,-84.412575693352,Match,"223 JAMES P BRAWLEY DR NW, ATLANTA, GA, 30314"
2439294,"October 16, 2022",California,Lancaster,44236 20th St E,0,4,0,0,2,,"34.688235, -118.094601","https://www.google.com/maps?q=34.688234858218,-118.094601424504",34.688234858218,-118.094601424504,Match,"44236 20TH ST E, LANCASTER, CA, 93535"
2438461,"October 16, 2022",Virginia,Harrisonburg,1500 block of Devon Ln,0,8,0,0,1,,"38.421660, -78.876929","https://www.google.com/maps?q=38.421660173816,-78.876928556335",38.421660173816,-78.876928556335,Match,"1500 DEVON LN, HARRISONBURG, VA, 22801"
2438121,"October 15, 2022",Colorado,Denver,900 Dakin St,1,7,0,0,0,,"39.834373, -104.998381","https://www.google.com/maps?q=39.834373160584,-104.998380912866",39.834373160584,-104.998380912866,Match,"900 DAKIN ST, DENVER, CO, 80221"
