title,link,published,summary,content,source
Montana governor courts Colorado gun makers after state restricts semi-auto guns - The Center Square,https://news.google.com/rss/articles/CBMilAFBVV95cUxQR1RVRFpETl9USUdLNDFKZkVfbHpSN3R4NTVrbWxrUU9TQVJydEZDeW56NG5lcDE0bE1VSXFlMWtUREdmTUdqRlgwT0pfMUdXWFZDMFFsajkxb3hqODctcVBJQUotRTZBaW1ZeEhmUldTNGt3TmxRaWhZQU1XWHJ5RWtza1U4cGZveGV6MjRoZ0RORTlC0gGaAUFVX3lxTE5ka2dWN1lHdzlrZG9IYjZPMjdMb0Z4c0FBcVl2ZEtwRXNfSm1PUms1d1NmRk1yZHV0SGpWRV81ZXhWakhmR2xOb3cxZUY1c01RMVFPU0ZlUk1qMTlGYjQ0ZXFxdVNtaVc0SFlOT2VTZnh6R3NBeUxPcXhXSUFrQkV4aVpadHBzZDQwZUNuMXpPeDBra1FTZjR6QlE?oc=5,"Thu, 24 Apr 2025 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxQR1RVRFpETl9USUdLNDFKZkVfbHpSN3R4NTVrbWxrUU9TQVJydEZDeW56NG5lcDE0bE1VSXFlMWtUREdmTUdqRlgwT0pfMUdXWFZDMFFsajkxb3hqODctcVBJQUotRTZBaW1ZeEhmUldTNGt3TmxRaWhZQU1XWHJ5RWtza1U4cGZveGV6MjRoZ0RORTlC0gGaAUFVX3lxTE5ka2dWN1lHdzlrZG9IYjZPMjdMb0Z4c0FBcVl2ZEtwRXNfSm1PUms1d1NmRk1yZHV0SGpWRV81ZXhWakhmR2xOb3cxZUY1c01RMVFPU0ZlUk1qMTlGYjQ0ZXFxdVNtaVc0SFlOT2VTZnh6R3NBeUxPcXhXSUFrQkV4aVpadHBzZDQwZUNuMXpPeDBra1FTZjR6QlE?oc=5"" target=""_blank"">Montana governor courts Colorado gun makers after state restricts semi-auto guns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Center Square</font>",,RSS Feed
Montana Republican: Kirk slaying ‘a watershed moment’ - The Hill,https://news.google.com/rss/articles/CBMijgFBVV95cUxNMDFUdWllTkY4bTNIMnU0V1NvVmUtb2JYektIV01pN1Y1Nm1fSDJIU1pVQnZMMFc4Uk9yLW9KcXI1VW9Jd2ZzS0pJNmh6N2pTYWQwWjQxQ3ZfdEhOZFRMSXl1eWRoU0FyQlZ6NFZVblRNbm1HaS1maFlKQ1hwWDZXUVhPczZPVmU4MGVCcnN30gGTAUFVX3lxTE5XeVVGQndVT0ZtZDFmTXI0b2paclU3Ty1MRF9zYmtoWGVBMHRCTGNubU81TEYtWEZSZGkyc3V4T1FfVi02NlFIbmZNa1ZaWnhZYjA4X193bkhjTHFoREZHUDQ5Zzh6WlNuVi1JejFGX2lrRWExX2xqSlN3b21CMTQ5SlNFdWpzNHRtN29xMHRlRER1VQ?oc=5,"Sat, 13 Sep 2025 14:09:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNMDFUdWllTkY4bTNIMnU0V1NvVmUtb2JYektIV01pN1Y1Nm1fSDJIU1pVQnZMMFc4Uk9yLW9KcXI1VW9Jd2ZzS0pJNmh6N2pTYWQwWjQxQ3ZfdEhOZFRMSXl1eWRoU0FyQlZ6NFZVblRNbm1HaS1maFlKQ1hwWDZXUVhPczZPVmU4MGVCcnN30gGTAUFVX3lxTE5XeVVGQndVT0ZtZDFmTXI0b2paclU3Ty1MRF9zYmtoWGVBMHRCTGNubU81TEYtWEZSZGkyc3V4T1FfVi02NlFIbmZNa1ZaWnhZYjA4X193bkhjTHFoREZHUDQ5Zzh6WlNuVi1JejFGX2lrRWExX2xqSlN3b21CMTQ5SlNFdWpzNHRtN29xMHRlRER1VQ?oc=5"" target=""_blank"">Montana Republican: Kirk slaying ‘a watershed moment’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hill</font>",,RSS Feed
Montana Republican officials react to Charlie Kirk shooting death in Utah - The Independent Record,https://news.google.com/rss/articles/CBMirwFBVV95cUxPZXBhaVhLUGhUOEVRM0dCOG1CUHFMSkoxR2NaeEF0VUJmYkh5bjEzb0oxc21nRlVrVzNVb0lUZjd0R2tuYkxaYUowNG1vUk5zdXlabm5FRURXeFd1eGJ5MkdXUG5fU0Y5WWUyeXRiczZPa0tXZnl2elEwNnhnT04zYVdMN2o1UzZpV2lnV1cwdm9wLTR0UDNNdUhjcWxzNDlQWHl3TG1zODd4Q3BMTDlR?oc=5,"Wed, 10 Sep 2025 20:10:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPZXBhaVhLUGhUOEVRM0dCOG1CUHFMSkoxR2NaeEF0VUJmYkh5bjEzb0oxc21nRlVrVzNVb0lUZjd0R2tuYkxaYUowNG1vUk5zdXlabm5FRURXeFd1eGJ5MkdXUG5fU0Y5WWUyeXRiczZPa0tXZnl2elEwNnhnT04zYVdMN2o1UzZpV2lnV1cwdm9wLTR0UDNNdUhjcWxzNDlQWHl3TG1zODd4Q3BMTDlR?oc=5"" target=""_blank"">Montana Republican officials react to Charlie Kirk shooting death in Utah</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Independent Record</font>",,RSS Feed
Montana Republican leaders share grief at shooting death of conservative activist Charlie Kirk - KTVQ,https://news.google.com/rss/articles/CBMizgFBVV95cUxPZ3Q0VEcxQjFycldadUNndFBPRU90b0JQMWJHT3hkSnJuWTU1b29RbTNSOUxoU1Q1V1Z4X0V0ZXFlRWxwX2VkaTVxTWFiTmZVTTBROFNTUmpnQV9JWU9walpZWjRmUHBOU2V4bWNWOTFRZ0NlZlNxSnZxUXBWd2VIRTJZbXRrbGMyN3RTWWFYSW5rdlZRQW1aUU80WnIyOW5yajRhU1lHcDZyOXFjM1U2ZTFvNUJVM281TVROVUd3QXpSSmIzcTQ0Y25GSXVtZw?oc=5,"Thu, 11 Sep 2025 01:18:45 GMT","<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPZ3Q0VEcxQjFycldadUNndFBPRU90b0JQMWJHT3hkSnJuWTU1b29RbTNSOUxoU1Q1V1Z4X0V0ZXFlRWxwX2VkaTVxTWFiTmZVTTBROFNTUmpnQV9JWU9walpZWjRmUHBOU2V4bWNWOTFRZ0NlZlNxSnZxUXBWd2VIRTJZbXRrbGMyN3RTWWFYSW5rdlZRQW1aUU80WnIyOW5yajRhU1lHcDZyOXFjM1U2ZTFvNUJVM281TVROVUd3QXpSSmIzcTQ0Y25GSXVtZw?oc=5"" target=""_blank"">Montana Republican leaders share grief at shooting death of conservative activist Charlie Kirk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KTVQ</font>",,RSS Feed
Montana officials react to Charlie Kirk shooting death - NBC Montana,https://news.google.com/rss/articles/CBMiigFBVV95cUxOVEJPLTBMX1Z4QWNYUE9nUHJrSU5NODI2eUhVd1lBVzVlT1VUYzlhcC00elVQVnpkdHl3VTR4RnY5ZTBmZmpRZVlKeXBES0lRbE5wQkFBQk1wOE0yU2VQdjBRNHIzQmdlem12cFFzbjFWYmd5NzdLWlZPRVBVOERFQXhBX2t1VWNvV1E?oc=5,"Wed, 10 Sep 2025 20:34:04 GMT","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxOVEJPLTBMX1Z4QWNYUE9nUHJrSU5NODI2eUhVd1lBVzVlT1VUYzlhcC00elVQVnpkdHl3VTR4RnY5ZTBmZmpRZVlKeXBES0lRbE5wQkFBQk1wOE0yU2VQdjBRNHIzQmdlem12cFFzbjFWYmd5NzdLWlZPRVBVOERFQXhBX2t1VWNvV1E?oc=5"" target=""_blank"">Montana officials react to Charlie Kirk shooting death</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC Montana</font>",,RSS Feed
Man charged with shooting 4 people at Montana bar pleads not guilty - NBC News,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNa00zUmpYQ1FvQzI4LWpZWDgtMUx0S3hfR3RmMnhaa0JhSzdENmpUOERDUjdiR043NnhZWDlCejVtVHBwbk9SZmZNNWFpV1AxWENhRXM0a3FJdFdCc0oxckNCaFBNdlRNRW1mOHY4NHVmNkJKOXQzZjB4bTJsN1RaTEpCWm1ob2s5blBfaWNnOGFzMXpmV2IzU2dCNFlYamcta3NDekk4T2_SAVZBVV95cUxNMTZXZ0R2UkI0emw4LVpha2d5VUVwcnFUVG1CWnk0RTBocDFFcE1rNHJEZ240bDV3aDhzWXVyUzNnWmJKQ1NSRDI0OWlRbDg0MldXZl9pdw?oc=5,"Wed, 03 Sep 2025 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNa00zUmpYQ1FvQzI4LWpZWDgtMUx0S3hfR3RmMnhaa0JhSzdENmpUOERDUjdiR043NnhZWDlCejVtVHBwbk9SZmZNNWFpV1AxWENhRXM0a3FJdFdCc0oxckNCaFBNdlRNRW1mOHY4NHVmNkJKOXQzZjB4bTJsN1RaTEpCWm1ob2s5blBfaWNnOGFzMXpmV2IzU2dCNFlYamcta3NDekk4T2_SAVZBVV95cUxNMTZXZ0R2UkI0emw4LVpha2d5VUVwcnFUVG1CWnk0RTBocDFFcE1rNHJEZ240bDV3aDhzWXVyUzNnWmJKQ1NSRDI0OWlRbDg0MldXZl9pdw?oc=5"" target=""_blank"">Man charged with shooting 4 people at Montana bar pleads not guilty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font>",,RSS Feed
Auburn man caught with firearms on Montana train is sentenced - Auburn Reporter,https://news.google.com/rss/articles/CBMioAFBVV95cUxQYmtXR2d4VUZ4bC1VckFYNWp3X1VpSHJMMld3Q2ZZNHBEczd6Y2otaFhfYkl5OUhnSzJmcm4xaTRmZTBXeXFKLWRuWHdpdGJTQWVkdmRQcVBrWjhleUFER1c5ajE0YS1wbUlVVjVaVzExRVd6Vjc5UnlDSlBTV2J0dW0wWWg3VzA3czF2bElRb1JYc1ZxOUx1cWI5cVZmdUFF?oc=5,"Sat, 13 Sep 2025 14:31:50 GMT","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQYmtXR2d4VUZ4bC1VckFYNWp3X1VpSHJMMld3Q2ZZNHBEczd6Y2otaFhfYkl5OUhnSzJmcm4xaTRmZTBXeXFKLWRuWHdpdGJTQWVkdmRQcVBrWjhleUFER1c5ajE0YS1wbUlVVjVaVzExRVd6Vjc5UnlDSlBTV2J0dW0wWWg3VzA3czF2bElRb1JYc1ZxOUx1cWI5cVZmdUFF?oc=5"" target=""_blank"">Auburn man caught with firearms on Montana train is sentenced</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Auburn Reporter</font>",,RSS Feed
Tennessee Brings Gun Safety to Schools - Montana Outdoor,https://news.google.com/rss/articles/CBMihAFBVV95cUxPNkhQLVVnMXdGSmd1c081R1h1NXptVjMzbEFSNHIydVJXX1ZQVHdKUUVkNDZKRlhUSkU2S1N1UXNUdG9YM2hfV3Z2NFJXanFSTWZKb195alZpUTd0NWlSenhwc0xvdFZOTW1XQ3l5Wk05N0JpOTNsY1QyVEptQWJsSzgzQUk?oc=5,"Thu, 11 Sep 2025 18:26:51 GMT","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxPNkhQLVVnMXdGSmd1c081R1h1NXptVjMzbEFSNHIydVJXX1ZQVHdKUUVkNDZKRlhUSkU2S1N1UXNUdG9YM2hfV3Z2NFJXanFSTWZKb195alZpUTd0NWlSenhwc0xvdFZOTW1XQ3l5Wk05N0JpOTNsY1QyVEptQWJsSzgzQUk?oc=5"" target=""_blank"">Tennessee Brings Gun Safety to Schools</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Montana Outdoor</font>",,RSS Feed
Montana governor wooing Colorado gun makers after state restricts semi-automatic guns - KTVQ,https://news.google.com/rss/articles/CBMivwFBVV95cUxNMjM0OVEtSnZaMGtqOWc4bjNsWHMzOGdaaU9WdnNtZHRpcENnV2NaWWxCZU1jS0YweXpjQk5pVFZTNndVYVZ6QndJWDlwYU5mMmRka3doUTJlMno0TGtDSlJMRzlpN0dzMDhlWEFfTUZRNVQzOS1JaGZGeHB2XzZFZjNKZE14aUVkTExsUnd5SWFyUE1EQ0FJbVNvN3BvajQ2VkhySmp2ZDFFeVhzdXBLSi04NDhUVmQzWURDUVVpYw?oc=5,"Wed, 23 Apr 2025 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxNMjM0OVEtSnZaMGtqOWc4bjNsWHMzOGdaaU9WdnNtZHRpcENnV2NaWWxCZU1jS0YweXpjQk5pVFZTNndVYVZ6QndJWDlwYU5mMmRka3doUTJlMno0TGtDSlJMRzlpN0dzMDhlWEFfTUZRNVQzOS1JaGZGeHB2XzZFZjNKZE14aUVkTExsUnd5SWFyUE1EQ0FJbVNvN3BvajQ2VkhySmp2ZDFFeVhzdXBLSi04NDhUVmQzWURDUVVpYw?oc=5"" target=""_blank"">Montana governor wooing Colorado gun makers after state restricts semi-automatic guns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KTVQ</font>",,RSS Feed
Federal firearms decision impacts Montana domestic violence cases - KPAX News,https://news.google.com/rss/articles/CBMisgFBVV95cUxPVmxwOGg1TmJOUTV6Y2RQU3JZamhrc1VjN010cGc5R1NPUVRBWEFNRlhKZjNVQTg0RUhRY3Q3UF9xT3V0RFNCZkNGX2hEOHpkcGExbmZScWJ2bmVZaW4xZWJSRGZFMER3X0lLbzNXa0VIeUF0R1hfaVVmNFltS1ZHRzdTazFvOFhPSlpKeTA0UGwxakFIcjJZbmVrNnZVTkx3SU93UzAzVWU1ZXhhZU1ISUZ3?oc=5,"Wed, 08 Jan 2025 08:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPVmxwOGg1TmJOUTV6Y2RQU3JZamhrc1VjN010cGc5R1NPUVRBWEFNRlhKZjNVQTg0RUhRY3Q3UF9xT3V0RFNCZkNGX2hEOHpkcGExbmZScWJ2bmVZaW4xZWJSRGZFMER3X0lLbzNXa0VIeUF0R1hfaVVmNFltS1ZHRzdTazFvOFhPSlpKeTA0UGwxakFIcjJZbmVrNnZVTkx3SU93UzAzVWU1ZXhhZU1ISUZ3?oc=5"" target=""_blank"">Federal firearms decision impacts Montana domestic violence cases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KPAX News</font>",,RSS Feed
